,label,text-neigh,label_num,text-rel
650,no-other,a PE resource that pretends to be an embedded,0,a PE resource pretends to be an embedded GIF image file
651,no-other,the OnionDuke operators have been infecting downloaded executables at least,0,the OnionDuke operators been infecting downloaded executables since the end of October 2013
652,no-other,OnionDuke has not only been spread by modifying downloaded executables,0,OnionDuke been spread by modifying downloaded executables infecting executables in .torrent files containing pirated software
653,no-other,(XSS) drive-by attack that leveraged a single content delivery,0,a targeted cross-site scripting (XSS) drive-by attack leveraged a single content delivery network resource to distribute a malicious Java applet via nearly all of the major official Government of Afghanistan websites
654,no-other,hidden entry point. This being a variant of a,0,This being a variant of a typical watering-hole attack
655,no-other,be able to widely distribute malicious payloads to a,0,Chinese intelligence services Afghanistan’s government websites as a topical and trusted distribution platform distribute malicious payloads to using a variety of global targets
656,no-other,we have documented usually involve the use of malicious,0,The attacks we have documented involve the use of malicious links or e-mail attachments
657,no-other,"are noteworthy for their careful social engineering their links to governments,",0,the attacks careful social engineering
658,no-other,some cases the attackers employed expensive and government exclusive,0,the attackers employed expensive and government exclusive malware
659,no-other,"clever social engineering often plays a central role, which",0,clever social engineering plays a central role
660,no-other,"since 2/14/2011. The first involved malicious e-mails containing FinSpy,",0,"The first involved malicious e-mails containing FinSpy, a lawful intercept trojan sold exclusively to governments"
661,no-other,some of the attachments contained a PE (.exe) file,0,some of the attachments contained a PE (.exe) file designed to appear as an image
662,no-other,The other .rar files contained a Word document with,0,The other .rar files contained a Word document with an embedded ASCII-encoded PE file
663,no-other,account. The at- tacker sends the pseudonymous account a,0,The at- tacker sends the pseudonymous account a link to a webpage or an e-mail containing an embedded remote image using one of many freely-available services
664,no-other,identified several targets who received spoofed e-mails containing embedded,0,several targets received spoofed e-mails containing embedded remote images
665,no-other,Facebook posts. Attackers often used (1) accounts of promi-,0,"Attackers used (1) accounts of promi- nent or trusted but jailed individuals like Red Sky, (2) fake personas (e.g., attractive women or fake job seekers when tar- geting a labor union), or (3) impersonations of legitimate ac- counts"
666,no-other,"3, the attacks often include fake or ma- liciously",0,"the attacks include fake or ma- liciously packaged security tools; intriguing, or ideological, or movement-relevant content (e.g. lists of wanted persons)"
667,no-other,"Figure 3, the attacker seeds mal- ware via private",0,"the attacker seeds mal- ware via private chat messages, posts in opposition-controlled social media groups, or e-mail"
668,no-other,"AV products. Typically, targets receive either (1) a PE",0,"targets receive either (1) a PE in a .zip or .rar, (2) a file download link, or (3) a link that will trigger a drive-by download"
669,no-other,"download. The messages usually include text, often in Arabic,",0,"The messages include text, often in Arabic, that attempts to persuade the target to execute the file or click the link"
670,no-other,"date to 2012, and use bait files with a",0,The first attacks use bait files with a DarkComet RAT payload
671,no-other,The first bait file presents to the victim as,0,The first bait file presents to as the victim a PDF containing infor- mation about a planned uprising in Aleppo
672,no-other,an image. Their filenames contained a Uni- code right-to-left,0,Their filenames contained a Uni- code right-to-left override (RLO) character
673,no-other,"right-to-left override (RLO) character, causing Windows to render a",0,Their filenames Windows to render a filename such as gpj.1bajaR.exe instead as exe.Rajab1.jpg causing
674,no-other,Windows Screensaver (.scr) that masquerades as a PDF using,0,the file Unicode RLO masquerades as using a PDF
675,no-other,program containing DarkComet while masquerading as a Skype call,0,The second bait file masquerading as a Skype call encryption program
676,no-other,"observed in October 2013, entices tar- gets with e-mails",0,The third attack entices tar- gets with e-mails purporting to contain or link to videos about the current conflict
677,no-other,"seeding, the attackers typically use compromised ac- counts (including",0,the attackers For use compromised ac- counts (including those of arrested individuals) or fake iden- tities masquerading as pro-opposition seeding
678,no-other,"actual victims, not abstract), targeting was by e-mail from",0,"targeting by e-mail from domains apparently belonging to opposition groups, in- dicating a potential compromise"
679,no-other,dormant. Opp. Member C received a malicious file as,0,Opp. Member C received a malicious file as an e-mail attachment
680,no-other,while NGO Worker D was sent a shortened link (url.,0,NGO Worker D was sent a shortened link (url. no/Uu5) to a download from a directory of Mrconstrucciones. net
681,no-other,"interaction, the victim’s machine is infected with DarkComet 3.3 <fn>32</fn>,",0,DarkComet 3.3 While is infected the victim’s machine with dis- tracted by this meaningless interaction
682,no-other,"had the ability to propagate to other devices, including",0,The RCS samples we examined Windows Mobile phones USB flash drives propa- gate to by onto into other devices modifying the disk image inactive VMWare virtual machines
683,no-other,(Author in Figure 5) received a targeted e-mail with,0,"one of us received a targeted e-mail with a link to a file hosted on Google Docs containing a commercial off-the- shelf RAT, Xtreme RAT"
684,no-other,"Author was targeted, Ahmed received an e-mail containing an",0,Ahmed Xtreme RAT received an e-mail containing an attachment with
685,no-other,sent to others has used bait content about Ahmed.),0,spyware subse- quently sent to others used bait content about Ahmed
686,no-other,cious e-mails they had received that contained a Word,0,they received suspi- cious e-mails that contained a Word docu- ment corresponding to the first stage of 3-Stage Exploit Kit
687,no-other,Figure 6. These individuals received e-mails containing a link,0,These individuals received e-mails containing a link to a web page hosted on cedarkeyrv.com impersonat- ing YouTube
688,no-other,"seconds later, but first loaded a Java exploit —a",0,The page loaded a Java exploit
689,no-other,contained an .scr file disguised as a Word document.,0,an .scr file disguised as a Word document
690,no-other,"latter case, the sample arrived via e-mail in a",0,the sample arrived via in e-mail a .rar attachment
691,no-other,FS- BSpy sample that contained an Arabic-language bait document,0,an FS- BSpy sample contained an Arabic-language bait document about Omani poetry
692,no-other,"The attacks, while sometimes incorporating effective so- cial engineering,",0,The attacks incorporating effective so- cial engineering
693,no-other,"democratic countries 3, and utilizes compromised, legitimate websites for",0,"utilizes compromised, legitimate websites for spear phishing"
694,no-other,The current CozyCar campaign includes spear phishing emails that,0,The current CozyCar campaign includes spear phishing emails that deliver the payload from either by a link to a .zip file on a compromised website or by direct delivery as an attachment to the phish
695,no-other,plugin was intended to spread and launch a payload (BlackEnergy2 dropper,0,The 'vsnet' plugin PsExec spread and launch a payload (BlackEnergy2 dropper itself at the moment) in the local network using
696,no-other,The BE2 attackers successfully spearphished an organization with an,0,The BE2 attackers spearphished an organization
697,no-other,with different IOS versions were hacked They weren't able to,0,were hacked their Cisco routers with different IOS versions
698,no-other,"us of RedOctober, which used a very similarly named",0,"RedOctober used a very similarly named spearphish: ""Diplomatic Car for Sale.doc"""
699,no-other,and RedOctober seem to exploit the same theme and,0,some of the spear-phishing documents between Cloud Atlas and RedOctober exploit the same theme
700,no-other,and were used to target the same entity at,0,some of the spear-phishing documents between Cloud Atlas and RedOctober target the same entity at different times
701,no-other,of RedOctober are also being targeted by CloudAtlas. In at,0,CloudAtlas being targeted some of the victims of RedOctober
702,no-other,of an IP MITM taking place since Google cannot possibly,0,IP MITM taking place
703,no-other,a targeted spear-phishing e-mail directed at Uyghur activists in,0,March 2014 Uyghur activists directed a targeted spear-phishing e-mail at in
704,no-other,"March 2014. The e-mail has two attachments, a non-malicious",0,"The e-mail has two attachments, a non-malicious JPG file and a 373 KB Microsoft Word .DOC file"
705,no-other,/d %SystemRoot%\system32\Windowsupdataney.dll /f To make sure the malware isn't,0,make sure the malware isn't running multiple times
706,no-other,analysis indicates that victims are infected via a sophisticated multi-stage,0,are infected via victims a sophisticated multi-stage attack
707,no-other,malware installers The attackers use both direct spearphishing and,0,The attackers use both direct spearphishing and watering hole attacks to infect their victims
708,no-other,"Currently, the Epic attackers run a vast network of",0,the Epic attackers run a vast network of watering holes
709,no-other,of watering holes that target visitors with surgical precision.,0,a vast network of watering holes target visitors with surgical precision
710,no-other,publishing platform. Injected websites load a remote JavaScript into,0,Injected websites load a remote JavaScript into the victim's browser
711,no-other,"handler on the server, using ""JPG"" files to run",0,"the attackers using ""JPG"" files to run PHP scripts"
712,no-other,of this script which attempt various exploitation mechanisms. One,0,several versions of this script attempt various exploitation mechanisms
713,no-other,"this script attempts to exploit Internet Explorer versions 6,",0,"One version of this script Internet Explorer versions 6, 7 and 8 exploit"
714,no-other,recent version attempts to exploit Oracle Sun Java and,0,Another more recent version Oracle Sun Java and Adobe Flash Player exploit
715,no-other,"acae4a875cd160c015adfdea57bd62c4 The Java files exploit a popular vulnerability, CVE-2012-1723,",0,The Java files exploit a popular vulnerability in various configurations
716,no-other,various configurations. The payload dropped by these Java exploits,0,Java exploits The payload dropped
717,no-other,d7ca9cf72753df7392bfeea834bcf992 The Java exploit use a special loader that,0,The Java exploit use a special loader
718,no-other,watering hole attacks. This takes advantage of social engineering,0,takes advantage of social engineering
719,no-other,of social engineering to trick the user into running,0,trick the user into running a fake Flash Player
720,no-other,"recently, we observed them using yet another technique coupled",0,them using yet another technique coupled with watering hole attacks
721,no-other,"case, they tried to trick the user into downloading",0,they trick into the user downloading and running a fake Microsoft Security Essentials app
722,no-other,on Epic This file was distributed from the Ministry of,0,"This file was distributed from at the Ministry of Foreign Affairs of Tajikistan's website ""hxxp://mfa.tj/upload/security.php"""
723,no-other,an encrypted resource. This drops the malicious file with,0,This drops the malicious file with the MD5 7731d42b043865559258464fe1c98513
724,no-other,"For instance, the motherships function as both exploitation sites",0,function as the motherships exploitation sites
725,no-other,reasons. The mothership also work as the exploitation servers,0,The mothership work as the exploitation servers
726,no-other,as the exploitation servers used in the watering hole,0,the exploitation servers used in the watering hole attacks
727,no-other,"the watering hole attacks, delivering Java, IE or fake",0,"The mothership Java, IE or fake applications delivering to the victim"
728,no-other,"task.css, where the attackers define the IP ranges they",0,the attackers define the IP ranges they are interested in
729,no-other,"the ""tasks"", they will decide whether to infect the",0,they decide whether to infect the visitors or not
730,no-other,"case, we found they targeted two ranges belonging to:",0,they targeted two ranges
731,no-other,which is used to identify the victim to the,0,an internal unique ID identify the victim to the C&C
732,no-other,"as ""interesting"", the attackers upload another Epic backdoor which",0,the attackers upload another Epic backdoor
733,no-other,"1156fd22-3443-4344-c4ffff. Once a victim is confirmed as ""interesting"", the attackers",0,"the attackers is confirmed a victim as ""interesting"""
734,no-other,"replies: Once a victim is infected and ""checks in"" with",0,is infected a victim
735,no-other,sophisticated Once a victim is compromised the attackers upload several,0,is compromised a victim
736,no-other,"detailed victim statistics, which were saved for debugging purposes by",0,the attackers were saved detailed victim statistics for debugging purposes
737,no-other,gain a foothold and validate the high profile victim.,0,This validate the high profile victim
738,no-other,have seen this group leverage varied social engineering tactics,0,his group leverage varied social engineering tactics
739,no-other,as a means to lure their targets into infecting,0,his group lure their targets into infecting themselves with malware
740,no-other,variety of vectors to lure targets into installing malicious,0,the Ajax Security Team lure targets into installing malicious software and/or revealing login credentials
741,no-other,"credentials. These attack vectors include sending email, private messages",0,"These attack vectors include sending email, private messages via social media, fake login pages, and the propagation of anti-censorship software that has been infected with malware"
742,no-other,"discovered that these attackers sent targeted emails, as well",0,"these attackers sent targeted emails, as well as private messages through social media"
743,no-other,"For example, the attackers targeted companies in the DIB",0,the attackers targeted companies in the DIB using a fake conference page as a lure to trick targets into installing malicious software
744,no-other,malicious software. The attackers registered the domain aeroconf2014.org in,0,The attackers registered the domain aeroconf2014.org in order to impersonate the IEEE Aerospace conference
745,no-other,actual domain is aeroconf.org—and sent out an email with,0,The attackers sent out an email with the following information
746,no-other,"The attackers have also used phishing attacks, in which",0,The attackers used phishing attacks
747,no-other,"attacks, in which they set up Web pages to emulate",0,they Web pages set up to emulate various services that require security credentials
748,no-other,security credentials. The attackers tailored these login pages for,0,The attackers tailored these login pages for specific targets in the DIB
749,no-other,in the DIB and spoofed a variety of services,0,The attackers spoofed a variety of services such as Outlook Web Access and VPN login pages
750,no-other,Internet users in Iran was bundled with malware and Our,0,was bundled an anti-censorship tool that is primarily used by Internet users in Iran with malware
751,no-other,"as Psiphon and Ultrasurf, were distributed to users Iran and",0,"were distributed malware-laden versions of legitimate anti-censorship software, such as Psiphon and Ultrasurf to users Iran and Persian speaking people around the world"
752,no-other,simply as ‘Stealer’. They deliver this malware as a,0,They deliver this malware as a malicious executable (dropper)
753,no-other,(droppers) that we collected were bundled with legitimate installers for,0,Many of the malicious executables (droppers) that we collected were bundled with legitimate installers for VPN or proxy software
754,no-other,Examples include: • 6dc7cc33a3cdcfee6c4edb6c085b869d was bundled with an installer for,0,was bundled 6dc7cc33a3cdcfee6c4edb6c085b869d with an installer for Ultrasurf Proxy software
755,no-other,Proxy software. • 3d26442f06b34df3d5921f89bf680ee9 was bundled with an installer for,0,was bundled 3d26442f06b34df3d5921f89bf680ee9 with an installer for Gerdoovpn virtual private network software
756,no-other,network software. • 3efd971db6fbae08e96535478888cff9 was bundled with an installer for,0,was bundled 3efd971db6fbae08e96535478888cff9 with an installer for the Psiphon proxy
757,no-other,Psiphon proxy. • 288c91d6c0197e99b92c06496921bf2f was bundled with an installer for,0,was bundled 288c91d6c0197e99b92c06496921bf2f with an installer for Proxifier software
758,no-other,also designed to visually spoof the appearance of the,0,These droppers spoof the appearance of the above applications
759,no-other,above applications. These droppers contained icons used in the,0,These droppers contained icons used in the legitimate installers for these programs
760,no-other,password. The attacker can bind the backdoor to a,0,The attacker bind the backdoor to a legitimate application of his or her choosing
761,no-other,"choosing, or they can cloak it with an icon",0,they cloak it with an icon designed to make the backdoor appear as though it is a legitimate file
762,no-other,well as the domains used in phishing attacks designed,0,used the domains in phishing attacks
763,no-other,analyzing malware samples that were disguised as anti-censorship tools. While,0,were disguised malware samples as anti-censorship tools
764,no-other,we believe that attackers disguised malware as anti-censorship tools,0,attackers disguised malware as in order to anti-censorship tools target the users of such tools inside Iran as well as Iranian dissidents outside the country
765,no-other,"the domain aerospace2014.org, which was used in spear phishing attacks",0,was used the domain aerospace2014.org in spear phishing attacks against companies in the U.S.
766,no-other,Security Team could just be using anti-censorship tools as a,0,the Ajax Security Team be using anti-censorship tools as a lure
767,no-other,information from them and gaining further access to other,0,The CozyDuke toolset gaining further access to other hosts inside the victim organization
768,no-other,kinds of droppers for infecting hosts with CozyDuke or,0,multiple kinds of droppers CozyDuke infecting hosts with
769,no-other,infected hosts or for infecting additional hosts in the,0,the CozyDuke toolset infecting additional hosts in the same target organization
770,no-other,"have observed CozyDuke being spread via email, which usually",0,CozyDuke spread via email
771,no-other,targeted attacks against organizations originate as spear-phish campaigns or,0,Most targeted attacks against organizations originate as spear-phish campaigns or watering hole style web driveby attacks
772,no-other,"visited sites, then later switch out the landing pages",0,Threat actors switch out to the landing pages for their ads pages that host exploit kits
773,no-other,"exploit kits, or simply create a temporary redirection from",0,Threat actors create a temporary redirection from their usual content to the malicious landing page
774,no-other,"DeathClick, traditional malvertising has been armed with a micro-targeting system",0,"been armed traditional malvertising with to a micro-targeting system using IP address ranges, geographically narrowed down to zip codes, and interests of the user (recorded in cookies) target specific companies, company types, and user interests/preferences"
775,no-other,these threat actors have weaponized ad delivery networks to,0,these threat actors weaponized ad delivery networks to target victims
776,no-other,windows can and are being used to deliver malware if,0,Those ad windows being used to if deliver malware the bidding price is right
777,no-other,actors are able to target an organization directly via,0,advanced threat actors target an organization directly based solely on via their corporate network IP range micro-targeted malvertising
778,no-other,multiple US Defense/Aerospace contractors were targeted by a malvertising campaign.,0,a malvertising campaign were targeted multiple US Defense/Aerospace contractors
779,no-other,"week period, these organizations were hit with dozens of micro-targeted",0,were hit these organizations with dozens of micro-targeted malvertising attacks
780,no-other,"each instance, the attacks were carried out by targeting these Defense",0,were carried out the attacks by targeting these Defense contractors directly via real-time ad bidding
781,no-other,the exploit and malware delivered from an ad by,0,delivered the exploit and malware from by an ad visiting Fleaflicker.com
782,no-other,"the exploited Java process dropped a file called fvJcrgR0.exe,",0,the exploited Java process dropped a file called fvJcrgR0.exe
783,no-other,server in Poland that dropped the malware. The timeline,0,a Web server in Poland dropped the malware
784,no-other,8) shows that delivery.first-impression.com redirected directly to an IP,0,"delivery.first-impression.com redirected to an IP address, not a domain name deliver its malicious payload"
785,no-other,10 notes that this was likely a spear-phish attack.,0,this was a spear-phish attack
786,no-other,"the Earthlink page refreshed, dropping the exploit code via",0,the ads on the Earthlink page Java dropping the exploit code via
787,no-other,page that attempted to exploit Java. This malvertising was,0,a new ad Java exploit
788,no-other,ad bidding networks are being used by criminal enterprise to,0,criminal enterprise being used real-time ad bidding networks to target companies with malicious content
789,no-other,fraction is malicious content linking to landing pages that,0,malicious content linking to landing pages that infect users
790,no-other,bidder for the placement serves malware. The price to,0,the highest bidder for the placement serves malware
791,no-other,is very simple to replace the redirection code to,0,"replace the redirection code to switch from a legitimate ad banner to a drop site that hosts an exploit kit, typically based on Java, Flash, Silverlight, or all three"
792,no-other,mis-appropriated unwittingly by malvertisers using these same tools and,0,"malvertisers using these same tools and techniques to in addition to target companies with malware for persistent remote access traditional click fraud, phishing, and identity theft"
793,no-other,win a bid and delivered a Java exploit. This,0,a malvertiser delivered a Java exploit
794,no-other,highlighted URLs for malvertising delivered via RTB ad bidding.,0,RTB ad bidding delivered malvertising via
795,no-other,"instances, the landing pages are preconfigured with the exploit kit.",0,are preconfigured the landing pages with the exploit kit
796,no-other,sharp spike of malvertising delivering CryptoWall ransomware attacks via,0,malvertising Real Time Ad Bidding CryptoWall ransomware attacks delivering via
797,no-other,malvertising scheme by unwittingly delivering the CryptoWall 2.0 ransomware,0,"Real Time Ad bidding platforms, including OpenX, GoogleAds, Yahoo, AOL, and first-impression.com delivering the CryptoWall 2.0 ransomware ads"
798,no-other,into the attacker that is delivering the malicious ads. According,0,the attacker is delivering the malicious ads
799,no-other,"3rd party ad networks used to distribute malware, and",0,used 3rd party ad networks to distribute malware
800,no-other,the malicious ads that exploit unsuspecting visitors with drive-by,0,the malicious ads exploit unsuspecting visitors with rive-by web exploits
801,no-other,any ad-supported site may result in a CryptoWall ransomware,0,visiting any ad-supported site result in a CryptoWall ransomware infection
802,no-other,winning bid price to place malvertising of Cryptowall on,0,place malvertising of Cryptowall on sports.yahoo.com
803,no-other,an active campaign to micro-target companies via malvertising in,0,Operation DeathClick micro-target companies via in order to malvertising compromise their networks
804,no-other,the unprecedented ability to deliver malware to you through,0,attackers deliver malware to through because of you your web browser your IP address space and your industry vertical
805,no-other,This allows malware to spread into such isolated networks,0,malware spread into as such isolated networks demonstrated many times by threats such as Stuxnet
806,no-other,"piece of malware, which uses seven vulnerabilities to spread",0,Stuxnet uses seven vulnerabilities to spread and infect its targets
807,no-other,auto-execute on USB drives. Spreading through infected portable media,0,it Spreading through infected portable media drives
808,no-other,allowed it to also infect networks isolated by air,0,it infect networks isolated by air gaps that are unreachable from the Internet
809,no-other,"it is able to infect Step7 project files, which",0,"it Step7 project files, which are used to control Programmable Logic Controllers (PLCs) infect"
810,no-other,allowed the worm to infect computers whenever the engineer,0,the worm infect computers whenever the engineer exchanged the project files
811,no-other,"Besides this, it also spread through network shares, a",0,it spread through network shares
812,no-other,"Besides this, it also spread through network shares, a",0,spread through a printer spooler vulnerability
813,no-other,"Besides this, it also spread through network shares, a",0,spread through an old Windows RPC (remote procedure calls) vulnerability
814,no-other,"Besides this, it also spread through network shares, a",0,spread through a known password in the WinCC database
815,no-other,The payload would only become active if the fingerprint,0,The payload become active if the fingerprint in the found PLC setup matched a given configuration setup
816,no-other,This allowed them to move on to other internal,0,them move on to using other internal computers the gathered passwords
817,no-other,"addition, spear phishing messages were used to compromise additional computers.",0,were used spear phishing messages to compromise additional computers
818,no-other,It also attempts to copy itself to accessible network,0,It copy itself to accessible network shares
819,no-other,attackers were able to push the malware on to,0,the attackers push the malware on to before many systems they triggered the destructive payload
820,no-other,most common attack vectors used to attack companies. The,0,Spear phishing used to attack companies
821,no-other,of spear phishing emails were sent from two Freemailer accounts,0,A wave of spear phishing emails were sent from to two Freemailer accounts 291 individuals at the targeted company
822,no-other,All of the emails contained the same Trojan.Dropper disguised,0,All of the emails contained the same Trojan.Dropper
823,no-other,contained the same Trojan.Dropper disguised as an attachment with,0,the same Trojan.Dropper disguised as an attachment with the filename AVP.dll
824,no-other,The spear phishing emails came from 234 spoofed addresses.,0,The spear phishing emails came from 234 spoofed addresses
825,no-other,234 spoofed addresses. They were made to appear to be,0,They were made to appear to be linked to the company in relation to the subject and attachment chosen
826,no-other,manager. The emails all contained malicious attachments. None of,0,The emails all contained malicious attachments
827,no-other,"line Wage Data 2012 was used in 944 emails, sent",0,was used Wage Data 2012 in 944 emails
828,no-other,"used in 944 emails, sent from 26 different email",0,sent 944 emails from to 26 different email addresses targets in nine different sectors
829,no-other,over eight days and used the same infected Microsoft,0,The attack used the same infected Microsoft Word document in every instance
830,no-other,phase. The attacker usually compromises the network by delivering,0,The attacker compromises the network
831,no-other,compromises the network by delivering targeted malware to vulnerable,0,The attacker delivering targeted malware to vulnerable systems or employees
832,no-other,"attack. One is to send spear phishing emails, where",0,send spear phishing emails
833,no-other,or a malicious attachment is delivered using social engineering techniques.,0,is delivered a link to a malicious website or a malicious attachment using social engineering techniques
834,no-other,"which is gaining traction, is watering hole attacks, where",0,The second method is watering hole attacks
835,no-other,"attacks, where the attacker infects a website that has",0,the attacker infects a website that has a high likelihood of being visited by the intended victim
836,no-other,the intended victim. By using IP address filters before,0,the attacker IP address filters using before infecting any visitor of such sites
837,no-other,time. Some groups carefully plan watering hole attacks. For,0,Some groups plan watering hole attacks
838,no-other,days later the group resumed the watering hole attack,0,the group resumed the watering hole attack using a different exploit
839,no-other,"the same physical location, posing as a genuine Wi-Fi",0,posing as a genuine Wi-Fi hotspot
840,no-other,enable the attacker to swap an update of legitimate,0,the attacker swap an update of legitimate software for a maliciously crafted version
841,no-other,that the infected system is first analyzed to ensure that it,0,is first analyzed the infected system to ensure that it is of interest to them
842,no-other,instances they might even use zero-day vulnerabilities to spread,0,they use zero-day vulnerabilities to spread further into the network
843,no-other,"package, they can easily infect all connected systems at",0,they infect all connected systems at once
844,no-other,more relevance is the hijacking of local software distribution,0,hijacking local software distribution systems for further distribution
845,no-other,"used might try and autonomously infect removable drives, like USB",0,"the malware autonomously infect removable drives, like USB sticks, or project files for PLCs"
846,no-other,"malware to be manually introduced to the destination network,",0,the malware introduced to the destination network
847,no-other,"of the carrier, essentially jumping air gaps into isolated",0,the malware jumping air gaps into isolated networks
848,no-other,infected networks and have identified systems with interesting data,0,the attackers identified systems with interesting data or with connected industrial control systems
849,no-other,and the threat may be installed through a web browser,0,be installed through by the threat a web browser exploiting an application
850,no-other,files show that Regin originated from Yahoo! Instant Messenger,0,Regin Yahoo! Instant Messenger originated from through an unconfirmed exploit
851,no-other,exploit code. Stage 1 is the initial load point,0,Stage 1 is the initial load point for the threat
852,no-other,are kernel drivers that load and execute Stage 2. These kernel,0,kernel drivers Stage 2 load and execute
853,no-other,associated registry key to load the driver while the,0,kernel drivers load the driver
854,no-other,up. Stage 1 simply reads and executes Stage 2 from a,0,Stage 1 Stage 2 reads and executes from a set of NTFS extended attributes
855,no-other,"are found, Stage 2 is executed from a set of",0,Stage 2 is executed from a set of registry keys
856,no-other,"kernel driver that simply extracts, installs and runs Stage 3. Stage 2",0,"Stage 2 Stage 3 extracts, installs and runs"
857,no-other,"previous stages, Stage 2 finds and loads an encrypted version of",0,Stage 2 finds and loads an encrypted version of Stage 3 from either NTFS extended attributes or a registry key blob
858,no-other,"the threat. This stage drops the file msrdc64.dat, which",0,This stage drops the file msrdc64.dat
859,no-other,"2. In addition to loading and executing Stage 4, Stage 3",0,Stage 3 Stage 4 loading and executing
860,no-other,"for Stage 4, which are loaded by Stage 3, consist",0,Stage 3 The files for Stage 4 are loaded
861,no-other,files for Stage 5 are injected into services.exe by Stage,0,Stage 4 The files for Stage 5 are injected into services.exe
862,no-other,"Furthermore, compromised computers can serve as a proxy for",0,compromised computers serve as a proxy for other infections
863,no-other,enables stealthy Regin can be distributed with various payload modules,0,Regin be distributed with various payload modules
864,no-other,2012.04.11 18:31:48 6.0 To ensure only single instance of,0,the module ensure only single instance of the module is running
865,no-other,running. Next the module makes sure only one instance of,0,the module makes sure only one instance of current code is running by checking if system mutex object named «920111215» exists
866,no-other,is used to selectively infiltrate into other computers via,0,This component USB infiltrate into via other computers
867,no-other,is used to selectively infiltrate into other computers via,0,This component infiltrate into via other computers network shares
868,no-other,legitimate files that have been infected by another Darkhotel component.,0,another Darkhotel component These files been infected
869,no-other,"files detected as Virus.Win32.Pioneer.dx are infected legitimate files, that",0,Host package files detected as Virus.Win32.Pioneer.dx are infected legitimate files
870,no-other,has quietly continued to send waves of spearphishing messages,0,the actors responsible for Operation Clandestine Fox send waves of spearphishing messages over the past few months
871,no-other,"28, we observed APT3 sending out spearphishing messages containing",0,APT3 sending out spearphishing messages containing a compressed executable attachment
872,no-other,that they will also attack targets with known exploits,0,they attack targets with known exploits or social engineering
873,no-other,"exploitation tool used to infect other systems, download additional",0,a post exploitation tool infect other systems
874,no-other,a possible attempt to socially engineer the intended victim into,0,The use of the Chrome icon socially engineer the intended victim into thinking the dropper was a legitimate file associated with Google
875,no-other,"is present, the malware replaces its previous instances or",0,the malware replaces its previous instances or versions of this backdoor
876,no-other,"to load, presumably to avoid a CROWDSTRIKE S E",0,the driver avoid multiple instances of itself
877,no-other,address 175.45.178.xx was found scanning South Korean routes the,0,the North Korean IP address 175.45.178.xx South Korean routes scanning
878,no-other,"GonDad was used to spread the malware, and the",0,the Chinese exploit kit GonDad spread the malware
879,no-other,"suggests targeted email attacks were used to gain initial entry,",0,were used targeted email attacks to gain initial entry
880,no-other,exploit is used to deliver malware and one was,0,this exploit deliver malware
881,no-other,"assembly programming, and the use of zero-day exploits for",0,MiniDuke use zero-day exploits for distribution
882,no-other,Japanese organizations. The exploit is sent to the targeted organizations,0,The exploit is sent to through the targeted organizations emails with a malicious Ichitaro document file attached
883,no-other,attachment with Ichitaro will drop the payload and display,0,Opening the malicious attachment with Ichitaro drop the payload
884,no-other,a payload. All attacks arrive on the target computers,0,All attacks arrive on as the target computers an attachment to email messages
885,no-other,messages. Mostly the attachments are in a simple executable,0,the attachments are in with a simple executable format a fake icon
886,no-other,zero-day vulnerability. The emails include password-protected .zip files containing,0,The emails include password-protected .zip files containing the malware
887,no-other,This is merely to trick the recipient into believing,0,This trick the recipient into believing the email is from a legitimate and trustworthy source
888,no-other,receipt. The email also requests that the recipient open,0,The email requests that the recipient open the attachment on a Windows computer
889,no-other,"Backdoor.Emdivi, a threat that opens a back door on",0,a threat opens a back door on the compromised computer
890,no-other,in Japan. The attackers sent a Microsoft Word file,0,The attackers sent a Microsoft Word file containing a maliciously crafted SWF file that exploited the vulnerability
891,no-other,"server and having it act as a ‘watering hole’, meaning",0,it act as a ‘watering hole’
892,no-other,of the attackers having compromised the ‘GOM Player’ update,0,the attackers compromised the ‘GOM Player’ update server
893,no-other,which access the site are delivered malware. Gom Player originates,0,are delivered malware machines which access the site
894,no-other,took place via the compromise of the GOM Player,0,attackers compromise the GOM Player update server (app.gomlab.com)
895,no-other,where attackers may have gained entry via a PHP-based,0,attackers gained entry via a PHP-based webshell
896,no-other,reported to have only manifested themselves for visitors on,0,these alterations manifested themselves for visitors on certain IP ranges
897,no-other,update and the malware was deliver to the victim. Modified,0,was deliver to a file containing both the legitimate update and the malware the victim
898,no-other,WHITE Page 5 / Deployed to the system via,0,Deployed the malware via to a compressed bundle containing the official GOM Player setup binary and a self-extracting RAR archive containing the malicious files the system
899,no-other,the installer component (0ae82fd94836815a1e8d284ccb75109d) is automatically launched alongside the GOM Player,0,is automatically launched the installer component (0ae82fd94836815a1e8d284ccb75109d) alongside the GOM Player update
900,no-other,utilising DLL load order hijacking alongside a signed (trusted),0,DLL load order hijacking alongside a signed (trusted) executable
901,no-other,"campaign<fn>4</fn>, where Gh0st RAT was spread via watering hole attacks",0,Gh0st RAT was spread via watering hole attacks utilising vulnerable websites belonging to financial services and technology companies
902,no-other,of sensitive data and enabling the further propagation throughout,0,additional malware enabling the further propagation throughout the infected network
903,no-other,JavaScript that had been added to legitimate code on,0,added malicious JavaScript to legitimate code
904,no-other,Power website is still serving up malicious code. Volexity recommends,0,the People Power website serving up malicious code
905,no-other,of decoy documents that were used in conjunction with BITTERBUG,0,were used decoy documents in conjunction with
