,label,text-neigh,label_num,text-rel
700,no-command_and_control,and were used to target the same entity at,0,some of the spear-phishing documents between Cloud Atlas and RedOctober target the same entity at different times
701,no-command_and_control,of RedOctober are also being targeted by CloudAtlas. In at,0,CloudAtlas being targeted some of the victims of RedOctober
702,no-command_and_control,of an IP MITM taking place since Google cannot possibly,0,IP MITM taking place
703,no-command_and_control,a targeted spear-phishing e-mail directed at Uyghur activists in,0,March 2014 Uyghur activists directed a targeted spear-phishing e-mail at in
704,no-command_and_control,"March 2014. The e-mail has two attachments, a non-malicious",0,"The e-mail has two attachments, a non-malicious JPG file and a 373 KB Microsoft Word .DOC file"
705,no-command_and_control,/d %SystemRoot%\system32\Windowsupdataney.dll /f To make sure the malware isn't,0,make sure the malware isn't running multiple times
706,no-command_and_control,analysis indicates that victims are infected via a sophisticated multi-stage,0,are infected via victims a sophisticated multi-stage attack
707,no-command_and_control,malware installers The attackers use both direct spearphishing and,0,The attackers use both direct spearphishing and watering hole attacks to infect their victims
708,no-command_and_control,"Currently, the Epic attackers run a vast network of",0,the Epic attackers run a vast network of watering holes
709,no-command_and_control,of watering holes that target visitors with surgical precision.,0,a vast network of watering holes target visitors with surgical precision
710,no-command_and_control,publishing platform. Injected websites load a remote JavaScript into,0,Injected websites load a remote JavaScript into the victim's browser
711,no-command_and_control,"handler on the server, using ""JPG"" files to run",0,"the attackers using ""JPG"" files to run PHP scripts"
712,no-command_and_control,of this script which attempt various exploitation mechanisms. One,0,several versions of this script attempt various exploitation mechanisms
713,no-command_and_control,"this script attempts to exploit Internet Explorer versions 6,",0,"One version of this script Internet Explorer versions 6, 7 and 8 exploit"
714,no-command_and_control,recent version attempts to exploit Oracle Sun Java and,0,Another more recent version Oracle Sun Java and Adobe Flash Player exploit
715,no-command_and_control,"acae4a875cd160c015adfdea57bd62c4 The Java files exploit a popular vulnerability, CVE-2012-1723,",0,The Java files exploit a popular vulnerability in various configurations
716,no-command_and_control,various configurations. The payload dropped by these Java exploits,0,Java exploits The payload dropped
717,no-command_and_control,d7ca9cf72753df7392bfeea834bcf992 The Java exploit use a special loader that,0,The Java exploit use a special loader
718,no-command_and_control,watering hole attacks. This takes advantage of social engineering,0,takes advantage of social engineering
719,no-command_and_control,of social engineering to trick the user into running,0,trick the user into running a fake Flash Player
720,no-command_and_control,"recently, we observed them using yet another technique coupled",0,them using yet another technique coupled with watering hole attacks
721,no-command_and_control,"case, they tried to trick the user into downloading",0,they trick into the user downloading and running a fake Microsoft Security Essentials app
722,no-command_and_control,on Epic This file was distributed from the Ministry of,0,"This file was distributed from at the Ministry of Foreign Affairs of Tajikistan's website ""hxxp://mfa.tj/upload/security.php"""
723,no-command_and_control,an encrypted resource. This drops the malicious file with,0,This drops the malicious file with the MD5 7731d42b043865559258464fe1c98513
724,no-command_and_control,"For instance, the motherships function as both exploitation sites",0,function as the motherships exploitation sites
725,no-command_and_control,reasons. The mothership also work as the exploitation servers,0,The mothership work as the exploitation servers
726,no-command_and_control,as the exploitation servers used in the watering hole,0,the exploitation servers used in the watering hole attacks
727,no-command_and_control,"the watering hole attacks, delivering Java, IE or fake",0,"The mothership Java, IE or fake applications delivering to the victim"
728,no-command_and_control,"task.css, where the attackers define the IP ranges they",0,the attackers define the IP ranges they are interested in
729,no-command_and_control,"the ""tasks"", they will decide whether to infect the",0,they decide whether to infect the visitors or not
730,no-command_and_control,"case, we found they targeted two ranges belonging to:",0,they targeted two ranges
731,no-command_and_control,which is used to identify the victim to the,0,an internal unique ID identify the victim to the C&C
732,no-command_and_control,"as ""interesting"", the attackers upload another Epic backdoor which",0,the attackers upload another Epic backdoor
733,no-command_and_control,"1156fd22-3443-4344-c4ffff. Once a victim is confirmed as ""interesting"", the attackers",0,"the attackers is confirmed a victim as ""interesting"""
734,no-command_and_control,"replies: Once a victim is infected and ""checks in"" with",0,is infected a victim
735,no-command_and_control,sophisticated Once a victim is compromised the attackers upload several,0,is compromised a victim
736,no-command_and_control,"detailed victim statistics, which were saved for debugging purposes by",0,the attackers were saved detailed victim statistics for debugging purposes
737,no-command_and_control,gain a foothold and validate the high profile victim.,0,This validate the high profile victim
738,no-command_and_control,have seen this group leverage varied social engineering tactics,0,his group leverage varied social engineering tactics
739,no-command_and_control,as a means to lure their targets into infecting,0,his group lure their targets into infecting themselves with malware
740,no-command_and_control,variety of vectors to lure targets into installing malicious,0,the Ajax Security Team lure targets into installing malicious software and/or revealing login credentials
741,no-command_and_control,"credentials. These attack vectors include sending email, private messages",0,"These attack vectors include sending email, private messages via social media, fake login pages, and the propagation of anti-censorship software that has been infected with malware"
742,no-command_and_control,"discovered that these attackers sent targeted emails, as well",0,"these attackers sent targeted emails, as well as private messages through social media"
743,no-command_and_control,"For example, the attackers targeted companies in the DIB",0,the attackers targeted companies in the DIB using a fake conference page as a lure to trick targets into installing malicious software
744,no-command_and_control,malicious software. The attackers registered the domain aeroconf2014.org in,0,The attackers registered the domain aeroconf2014.org in order to impersonate the IEEE Aerospace conference
745,no-command_and_control,actual domain is aeroconf.org—and sent out an email with,0,The attackers sent out an email with the following information
746,no-command_and_control,"The attackers have also used phishing attacks, in which",0,The attackers used phishing attacks
747,no-command_and_control,"attacks, in which they set up Web pages to emulate",0,they Web pages set up to emulate various services that require security credentials
748,no-command_and_control,security credentials. The attackers tailored these login pages for,0,The attackers tailored these login pages for specific targets in the DIB
749,no-command_and_control,in the DIB and spoofed a variety of services,0,The attackers spoofed a variety of services such as Outlook Web Access and VPN login pages
750,no-command_and_control,Internet users in Iran was bundled with malware and Our,0,was bundled an anti-censorship tool that is primarily used by Internet users in Iran with malware
751,no-command_and_control,"as Psiphon and Ultrasurf, were distributed to users Iran and",0,"were distributed malware-laden versions of legitimate anti-censorship software, such as Psiphon and Ultrasurf to users Iran and Persian speaking people around the world"
752,no-command_and_control,simply as ‘Stealer’. They deliver this malware as a,0,They deliver this malware as a malicious executable (dropper)
753,no-command_and_control,(droppers) that we collected were bundled with legitimate installers for,0,Many of the malicious executables (droppers) that we collected were bundled with legitimate installers for VPN or proxy software
754,no-command_and_control,Examples include: • 6dc7cc33a3cdcfee6c4edb6c085b869d was bundled with an installer for,0,was bundled 6dc7cc33a3cdcfee6c4edb6c085b869d with an installer for Ultrasurf Proxy software
755,no-command_and_control,Proxy software. • 3d26442f06b34df3d5921f89bf680ee9 was bundled with an installer for,0,was bundled 3d26442f06b34df3d5921f89bf680ee9 with an installer for Gerdoovpn virtual private network software
756,no-command_and_control,network software. • 3efd971db6fbae08e96535478888cff9 was bundled with an installer for,0,was bundled 3efd971db6fbae08e96535478888cff9 with an installer for the Psiphon proxy
757,no-command_and_control,Psiphon proxy. • 288c91d6c0197e99b92c06496921bf2f was bundled with an installer for,0,was bundled 288c91d6c0197e99b92c06496921bf2f with an installer for Proxifier software
758,no-command_and_control,also designed to visually spoof the appearance of the,0,These droppers spoof the appearance of the above applications
759,no-command_and_control,above applications. These droppers contained icons used in the,0,These droppers contained icons used in the legitimate installers for these programs
760,no-command_and_control,password. The attacker can bind the backdoor to a,0,The attacker bind the backdoor to a legitimate application of his or her choosing
761,no-command_and_control,"choosing, or they can cloak it with an icon",0,they cloak it with an icon designed to make the backdoor appear as though it is a legitimate file
762,no-command_and_control,well as the domains used in phishing attacks designed,0,used the domains in phishing attacks
763,no-command_and_control,analyzing malware samples that were disguised as anti-censorship tools. While,0,were disguised malware samples as anti-censorship tools
764,no-command_and_control,we believe that attackers disguised malware as anti-censorship tools,0,attackers disguised malware as in order to anti-censorship tools target the users of such tools inside Iran as well as Iranian dissidents outside the country
765,no-command_and_control,"the domain aerospace2014.org, which was used in spear phishing attacks",0,was used the domain aerospace2014.org in spear phishing attacks against companies in the U.S.
766,no-command_and_control,Security Team could just be using anti-censorship tools as a,0,the Ajax Security Team be using anti-censorship tools as a lure
767,no-command_and_control,information from them and gaining further access to other,0,The CozyDuke toolset gaining further access to other hosts inside the victim organization
768,no-command_and_control,kinds of droppers for infecting hosts with CozyDuke or,0,multiple kinds of droppers CozyDuke infecting hosts with
769,no-command_and_control,infected hosts or for infecting additional hosts in the,0,the CozyDuke toolset infecting additional hosts in the same target organization
770,no-command_and_control,"have observed CozyDuke being spread via email, which usually",0,CozyDuke spread via email
771,no-command_and_control,targeted attacks against organizations originate as spear-phish campaigns or,0,Most targeted attacks against organizations originate as spear-phish campaigns or watering hole style web driveby attacks
772,no-command_and_control,"visited sites, then later switch out the landing pages",0,Threat actors switch out to the landing pages for their ads pages that host exploit kits
773,no-command_and_control,"exploit kits, or simply create a temporary redirection from",0,Threat actors create a temporary redirection from their usual content to the malicious landing page
774,no-command_and_control,"DeathClick, traditional malvertising has been armed with a micro-targeting system",0,"been armed traditional malvertising with to a micro-targeting system using IP address ranges, geographically narrowed down to zip codes, and interests of the user (recorded in cookies) target specific companies, company types, and user interests/preferences"
775,no-command_and_control,these threat actors have weaponized ad delivery networks to,0,these threat actors weaponized ad delivery networks to target victims
776,no-command_and_control,windows can and are being used to deliver malware if,0,Those ad windows being used to if deliver malware the bidding price is right
777,no-command_and_control,actors are able to target an organization directly via,0,advanced threat actors target an organization directly based solely on via their corporate network IP range micro-targeted malvertising
778,no-command_and_control,multiple US Defense/Aerospace contractors were targeted by a malvertising campaign.,0,a malvertising campaign were targeted multiple US Defense/Aerospace contractors
779,no-command_and_control,"week period, these organizations were hit with dozens of micro-targeted",0,were hit these organizations with dozens of micro-targeted malvertising attacks
780,no-command_and_control,"each instance, the attacks were carried out by targeting these Defense",0,were carried out the attacks by targeting these Defense contractors directly via real-time ad bidding
781,no-command_and_control,the exploit and malware delivered from an ad by,0,delivered the exploit and malware from by an ad visiting Fleaflicker.com
782,no-command_and_control,"the exploited Java process dropped a file called fvJcrgR0.exe,",0,the exploited Java process dropped a file called fvJcrgR0.exe
783,no-command_and_control,server in Poland that dropped the malware. The timeline,0,a Web server in Poland dropped the malware
784,no-command_and_control,8) shows that delivery.first-impression.com redirected directly to an IP,0,"delivery.first-impression.com redirected to an IP address, not a domain name deliver its malicious payload"
785,no-command_and_control,10 notes that this was likely a spear-phish attack.,0,this was a spear-phish attack
786,no-command_and_control,"the Earthlink page refreshed, dropping the exploit code via",0,the ads on the Earthlink page Java dropping the exploit code via
787,no-command_and_control,page that attempted to exploit Java. This malvertising was,0,a new ad Java exploit
788,no-command_and_control,ad bidding networks are being used by criminal enterprise to,0,criminal enterprise being used real-time ad bidding networks to target companies with malicious content
789,no-command_and_control,fraction is malicious content linking to landing pages that,0,malicious content linking to landing pages that infect users
790,no-command_and_control,bidder for the placement serves malware. The price to,0,the highest bidder for the placement serves malware
791,no-command_and_control,is very simple to replace the redirection code to,0,"replace the redirection code to switch from a legitimate ad banner to a drop site that hosts an exploit kit, typically based on Java, Flash, Silverlight, or all three"
792,no-command_and_control,mis-appropriated unwittingly by malvertisers using these same tools and,0,"malvertisers using these same tools and techniques to in addition to target companies with malware for persistent remote access traditional click fraud, phishing, and identity theft"
793,no-command_and_control,win a bid and delivered a Java exploit. This,0,a malvertiser delivered a Java exploit
794,no-command_and_control,highlighted URLs for malvertising delivered via RTB ad bidding.,0,RTB ad bidding delivered malvertising via
795,no-command_and_control,"instances, the landing pages are preconfigured with the exploit kit.",0,are preconfigured the landing pages with the exploit kit
796,no-command_and_control,sharp spike of malvertising delivering CryptoWall ransomware attacks via,0,malvertising Real Time Ad Bidding CryptoWall ransomware attacks delivering via
797,no-command_and_control,malvertising scheme by unwittingly delivering the CryptoWall 2.0 ransomware,0,"Real Time Ad bidding platforms, including OpenX, GoogleAds, Yahoo, AOL, and first-impression.com delivering the CryptoWall 2.0 ransomware ads"
798,no-command_and_control,into the attacker that is delivering the malicious ads. According,0,the attacker is delivering the malicious ads
799,no-command_and_control,"3rd party ad networks used to distribute malware, and",0,used 3rd party ad networks to distribute malware
800,no-command_and_control,the malicious ads that exploit unsuspecting visitors with drive-by,0,the malicious ads exploit unsuspecting visitors with rive-by web exploits
801,no-command_and_control,any ad-supported site may result in a CryptoWall ransomware,0,visiting any ad-supported site result in a CryptoWall ransomware infection
802,no-command_and_control,winning bid price to place malvertising of Cryptowall on,0,place malvertising of Cryptowall on sports.yahoo.com
803,no-command_and_control,an active campaign to micro-target companies via malvertising in,0,Operation DeathClick micro-target companies via in order to malvertising compromise their networks
804,no-command_and_control,the unprecedented ability to deliver malware to you through,0,attackers deliver malware to through because of you your web browser your IP address space and your industry vertical
805,no-command_and_control,This allows malware to spread into such isolated networks,0,malware spread into as such isolated networks demonstrated many times by threats such as Stuxnet
806,no-command_and_control,"piece of malware, which uses seven vulnerabilities to spread",0,Stuxnet uses seven vulnerabilities to spread and infect its targets
807,no-command_and_control,auto-execute on USB drives. Spreading through infected portable media,0,it Spreading through infected portable media drives
808,no-command_and_control,allowed it to also infect networks isolated by air,0,it infect networks isolated by air gaps that are unreachable from the Internet
809,no-command_and_control,"it is able to infect Step7 project files, which",0,"it Step7 project files, which are used to control Programmable Logic Controllers (PLCs) infect"
810,no-command_and_control,allowed the worm to infect computers whenever the engineer,0,the worm infect computers whenever the engineer exchanged the project files
811,no-command_and_control,"Besides this, it also spread through network shares, a",0,it spread through network shares
812,no-command_and_control,"Besides this, it also spread through network shares, a",0,spread through a printer spooler vulnerability
813,no-command_and_control,"Besides this, it also spread through network shares, a",0,spread through an old Windows RPC (remote procedure calls) vulnerability
814,no-command_and_control,"Besides this, it also spread through network shares, a",0,spread through a known password in the WinCC database
815,no-command_and_control,The payload would only become active if the fingerprint,0,The payload become active if the fingerprint in the found PLC setup matched a given configuration setup
816,no-command_and_control,This allowed them to move on to other internal,0,them move on to using other internal computers the gathered passwords
817,no-command_and_control,"addition, spear phishing messages were used to compromise additional computers.",0,were used spear phishing messages to compromise additional computers
818,no-command_and_control,It also attempts to copy itself to accessible network,0,It copy itself to accessible network shares
819,no-command_and_control,attackers were able to push the malware on to,0,the attackers push the malware on to before many systems they triggered the destructive payload
820,no-command_and_control,most common attack vectors used to attack companies. The,0,Spear phishing used to attack companies
821,no-command_and_control,of spear phishing emails were sent from two Freemailer accounts,0,A wave of spear phishing emails were sent from to two Freemailer accounts 291 individuals at the targeted company
822,no-command_and_control,All of the emails contained the same Trojan.Dropper disguised,0,All of the emails contained the same Trojan.Dropper
823,no-command_and_control,contained the same Trojan.Dropper disguised as an attachment with,0,the same Trojan.Dropper disguised as an attachment with the filename AVP.dll
824,no-command_and_control,The spear phishing emails came from 234 spoofed addresses.,0,The spear phishing emails came from 234 spoofed addresses
825,no-command_and_control,234 spoofed addresses. They were made to appear to be,0,They were made to appear to be linked to the company in relation to the subject and attachment chosen
826,no-command_and_control,manager. The emails all contained malicious attachments. None of,0,The emails all contained malicious attachments
827,no-command_and_control,"line Wage Data 2012 was used in 944 emails, sent",0,was used Wage Data 2012 in 944 emails
828,no-command_and_control,"used in 944 emails, sent from 26 different email",0,sent 944 emails from to 26 different email addresses targets in nine different sectors
829,no-command_and_control,over eight days and used the same infected Microsoft,0,The attack used the same infected Microsoft Word document in every instance
830,no-command_and_control,phase. The attacker usually compromises the network by delivering,0,The attacker compromises the network
831,no-command_and_control,compromises the network by delivering targeted malware to vulnerable,0,The attacker delivering targeted malware to vulnerable systems or employees
832,no-command_and_control,"attack. One is to send spear phishing emails, where",0,send spear phishing emails
833,no-command_and_control,or a malicious attachment is delivered using social engineering techniques.,0,is delivered a link to a malicious website or a malicious attachment using social engineering techniques
834,no-command_and_control,"which is gaining traction, is watering hole attacks, where",0,The second method is watering hole attacks
835,no-command_and_control,"attacks, where the attacker infects a website that has",0,the attacker infects a website that has a high likelihood of being visited by the intended victim
836,no-command_and_control,the intended victim. By using IP address filters before,0,the attacker IP address filters using before infecting any visitor of such sites
837,no-command_and_control,time. Some groups carefully plan watering hole attacks. For,0,Some groups plan watering hole attacks
838,no-command_and_control,days later the group resumed the watering hole attack,0,the group resumed the watering hole attack using a different exploit
839,no-command_and_control,"the same physical location, posing as a genuine Wi-Fi",0,posing as a genuine Wi-Fi hotspot
840,no-command_and_control,enable the attacker to swap an update of legitimate,0,the attacker swap an update of legitimate software for a maliciously crafted version
841,no-command_and_control,that the infected system is first analyzed to ensure that it,0,is first analyzed the infected system to ensure that it is of interest to them
842,no-command_and_control,instances they might even use zero-day vulnerabilities to spread,0,they use zero-day vulnerabilities to spread further into the network
843,no-command_and_control,"package, they can easily infect all connected systems at",0,they infect all connected systems at once
844,no-command_and_control,more relevance is the hijacking of local software distribution,0,hijacking local software distribution systems for further distribution
845,no-command_and_control,"used might try and autonomously infect removable drives, like USB",0,"the malware autonomously infect removable drives, like USB sticks, or project files for PLCs"
846,no-command_and_control,"malware to be manually introduced to the destination network,",0,the malware introduced to the destination network
847,no-command_and_control,"of the carrier, essentially jumping air gaps into isolated",0,the malware jumping air gaps into isolated networks
848,no-command_and_control,infected networks and have identified systems with interesting data,0,the attackers identified systems with interesting data or with connected industrial control systems
849,no-command_and_control,and the threat may be installed through a web browser,0,be installed through by the threat a web browser exploiting an application
850,no-command_and_control,files show that Regin originated from Yahoo! Instant Messenger,0,Regin Yahoo! Instant Messenger originated from through an unconfirmed exploit
851,no-command_and_control,exploit code. Stage 1 is the initial load point,0,Stage 1 is the initial load point for the threat
852,no-command_and_control,are kernel drivers that load and execute Stage 2. These kernel,0,kernel drivers Stage 2 load and execute
853,no-command_and_control,associated registry key to load the driver while the,0,kernel drivers load the driver
854,no-command_and_control,up. Stage 1 simply reads and executes Stage 2 from a,0,Stage 1 Stage 2 reads and executes from a set of NTFS extended attributes
855,no-command_and_control,"are found, Stage 2 is executed from a set of",0,Stage 2 is executed from a set of registry keys
856,no-command_and_control,"kernel driver that simply extracts, installs and runs Stage 3. Stage 2",0,"Stage 2 Stage 3 extracts, installs and runs"
857,no-command_and_control,"previous stages, Stage 2 finds and loads an encrypted version of",0,Stage 2 finds and loads an encrypted version of Stage 3 from either NTFS extended attributes or a registry key blob
858,no-command_and_control,"the threat. This stage drops the file msrdc64.dat, which",0,This stage drops the file msrdc64.dat
859,no-command_and_control,"2. In addition to loading and executing Stage 4, Stage 3",0,Stage 3 Stage 4 loading and executing
860,no-command_and_control,"for Stage 4, which are loaded by Stage 3, consist",0,Stage 3 The files for Stage 4 are loaded
861,no-command_and_control,files for Stage 5 are injected into services.exe by Stage,0,Stage 4 The files for Stage 5 are injected into services.exe
862,no-command_and_control,"Furthermore, compromised computers can serve as a proxy for",0,compromised computers serve as a proxy for other infections
863,no-command_and_control,enables stealthy Regin can be distributed with various payload modules,0,Regin be distributed with various payload modules
864,no-command_and_control,2012.04.11 18:31:48 6.0 To ensure only single instance of,0,the module ensure only single instance of the module is running
865,no-command_and_control,running. Next the module makes sure only one instance of,0,the module makes sure only one instance of current code is running by checking if system mutex object named «920111215» exists
866,no-command_and_control,is used to selectively infiltrate into other computers via,0,This component USB infiltrate into via other computers
867,no-command_and_control,is used to selectively infiltrate into other computers via,0,This component infiltrate into via other computers network shares
868,no-command_and_control,legitimate files that have been infected by another Darkhotel component.,0,another Darkhotel component These files been infected
869,no-command_and_control,"files detected as Virus.Win32.Pioneer.dx are infected legitimate files, that",0,Host package files detected as Virus.Win32.Pioneer.dx are infected legitimate files
870,no-command_and_control,has quietly continued to send waves of spearphishing messages,0,the actors responsible for Operation Clandestine Fox send waves of spearphishing messages over the past few months
871,no-command_and_control,"28, we observed APT3 sending out spearphishing messages containing",0,APT3 sending out spearphishing messages containing a compressed executable attachment
872,no-command_and_control,that they will also attack targets with known exploits,0,they attack targets with known exploits or social engineering
873,no-command_and_control,"exploitation tool used to infect other systems, download additional",0,a post exploitation tool infect other systems
874,no-command_and_control,a possible attempt to socially engineer the intended victim into,0,The use of the Chrome icon socially engineer the intended victim into thinking the dropper was a legitimate file associated with Google
875,no-command_and_control,"is present, the malware replaces its previous instances or",0,the malware replaces its previous instances or versions of this backdoor
876,no-command_and_control,"to load, presumably to avoid a CROWDSTRIKE S E",0,the driver avoid multiple instances of itself
877,no-command_and_control,address 175.45.178.xx was found scanning South Korean routes the,0,the North Korean IP address 175.45.178.xx South Korean routes scanning
878,no-command_and_control,"GonDad was used to spread the malware, and the",0,the Chinese exploit kit GonDad spread the malware
879,no-command_and_control,"suggests targeted email attacks were used to gain initial entry,",0,were used targeted email attacks to gain initial entry
880,no-command_and_control,exploit is used to deliver malware and one was,0,this exploit deliver malware
881,no-command_and_control,"assembly programming, and the use of zero-day exploits for",0,MiniDuke use zero-day exploits for distribution
882,no-command_and_control,Japanese organizations. The exploit is sent to the targeted organizations,0,The exploit is sent to through the targeted organizations emails with a malicious Ichitaro document file attached
883,no-command_and_control,attachment with Ichitaro will drop the payload and display,0,Opening the malicious attachment with Ichitaro drop the payload
884,no-command_and_control,a payload. All attacks arrive on the target computers,0,All attacks arrive on as the target computers an attachment to email messages
885,no-command_and_control,messages. Mostly the attachments are in a simple executable,0,the attachments are in with a simple executable format a fake icon
886,no-command_and_control,zero-day vulnerability. The emails include password-protected .zip files containing,0,The emails include password-protected .zip files containing the malware
887,no-command_and_control,This is merely to trick the recipient into believing,0,This trick the recipient into believing the email is from a legitimate and trustworthy source
888,no-command_and_control,receipt. The email also requests that the recipient open,0,The email requests that the recipient open the attachment on a Windows computer
889,no-command_and_control,"Backdoor.Emdivi, a threat that opens a back door on",0,a threat opens a back door on the compromised computer
890,no-command_and_control,in Japan. The attackers sent a Microsoft Word file,0,The attackers sent a Microsoft Word file containing a maliciously crafted SWF file that exploited the vulnerability
891,no-command_and_control,"server and having it act as a ‘watering hole’, meaning",0,it act as a ‘watering hole’
892,no-command_and_control,of the attackers having compromised the ‘GOM Player’ update,0,the attackers compromised the ‘GOM Player’ update server
893,no-command_and_control,which access the site are delivered malware. Gom Player originates,0,are delivered malware machines which access the site
894,no-command_and_control,took place via the compromise of the GOM Player,0,attackers compromise the GOM Player update server (app.gomlab.com)
895,no-command_and_control,where attackers may have gained entry via a PHP-based,0,attackers gained entry via a PHP-based webshell
896,no-command_and_control,reported to have only manifested themselves for visitors on,0,these alterations manifested themselves for visitors on certain IP ranges
897,no-command_and_control,update and the malware was deliver to the victim. Modified,0,was deliver to a file containing both the legitimate update and the malware the victim
898,no-command_and_control,WHITE Page 5 / Deployed to the system via,0,Deployed the malware via to a compressed bundle containing the official GOM Player setup binary and a self-extracting RAR archive containing the malicious files the system
899,no-command_and_control,the installer component (0ae82fd94836815a1e8d284ccb75109d) is automatically launched alongside the GOM Player,0,is automatically launched the installer component (0ae82fd94836815a1e8d284ccb75109d) alongside the GOM Player update
900,no-command_and_control,utilising DLL load order hijacking alongside a signed (trusted),0,DLL load order hijacking alongside a signed (trusted) executable
901,no-command_and_control,"campaign<fn>4</fn>, where Gh0st RAT was spread via watering hole attacks",0,Gh0st RAT was spread via watering hole attacks utilising vulnerable websites belonging to financial services and technology companies
902,no-command_and_control,of sensitive data and enabling the further propagation throughout,0,additional malware enabling the further propagation throughout the infected network
903,no-command_and_control,JavaScript that had been added to legitimate code on,0,added malicious JavaScript to legitimate code
904,no-command_and_control,Power website is still serving up malicious code. Volexity recommends,0,the People Power website serving up malicious code
905,no-command_and_control,of decoy documents that were used in conjunction with BITTERBUG,0,were used decoy documents in conjunction with
906,no-command_and_control,"in late summer 2013, using a ""leaked report"" lure",0,"One of these samples using a ""leaked report"" lure which contained a decoy document related to Pakistan's alleged inability to locate Osama Bin Laden"
907,no-command_and_control,observed several new lures used in BITTERBUG self-extracting RAR,0,BITTERBUG self-extracting RAR (SFXRAR) files used several new lures in
908,no-command_and_control,several BITTERBUG variants and used a decoy PDF document,0,"One from December used a decoy PDF document (Figure 12) related to the December arrest of Devyani Khobragade, an Indian diplomat in the United States"
909,no-command_and_control,"In spring 2014, we observed a SFXRAR file with",0,we observed a SFXRAR file with a filename lure related to the March 2014 disappearance of Malaysis Airlines Flight 370 (cast as a Pakistan-related hijacking)
910,no-command_and_control,"Interestingly, this SFXRAR's filename was the only lure element",0,this SFXRAR's filename was the only lure element related to the MH370 event
911,no-command_and_control,a self-extracting RAR archive disguised as a screensaver. Upon,0,a self-extracting RAR archive disguised as a screensaver
912,no-command_and_control,"command might be to delete older versions of BITTERBUG,",0,this command delete older versions of BITTERBUG
913,no-command_and_control,benign decoy documents that were originally used within July 2013 BITTERBUG,0,July 2013 BITTERBUG operations were originally used two benign decoy documents within
914,no-command_and_control,"targeted attack framework, which utilized a complex series of",0,a highly advanced and professional targeted attack framework utilized a complex series of techniques to survey potential targets
915,no-command_and_control,"that particular case we had the actual phishing email,",0,we had the actual phishing email
916,no-command_and_control,in Moscow. This document was presumably obtained by the attackers and,0,the attackers This document was presumably obtained
917,no-command_and_control,by the attackers and repurposed for the attack. Despite,0,the attackers This document repurposed for the attack
918,no-command_and_control,"First of all, we have the decoy documents which",0,we have the decoy documents
919,no-command_and_control,- Engineering We also have a set of phishing,0,We have a set of phishing mails
920,no-command_and_control,changes. The malicious content is stored inside the document in,0,The malicious content is stored inside in the document encoded form
921,no-command_and_control,the attackers to uniquely identify every targeted attack and,0,the attackers identify every targeted attack
922,no-command_and_control,that the attackers must maintain a list of where,0,"the attackers maintain a list of where each of these implants are installed, as well as what port and key each is configured to use"
923,no-command_and_control,very specific purpose: It unlocked routers for proxying in,0,It unlocked routers for in connection with proxying the sending of phishing emails
924,no-command_and_control,IP and used to send phishing emails with malicious,0,the newly opened port send phishing emails with malicious attachments
925,no-command_and_control,dedicated mail proxies and send out phishing attacks. From,0,each of these send out phishing attacks
926,no-command_and_control,mail proxy would then relay the spearphishing mail as,0,The mail proxy relay the spearphishing mail as seen below
927,no-command_and_control,way the attack can be mistaken to come from legitimate,0,be mistaken the attack to come from legitimate businesses and trusted organizations
928,no-command_and_control,phishing email originates would appear to be a known,0,the organization from which the phishing email originates appear to be a known associate to the target
929,no-command_and_control,a number of messages sent to targets in the,0,sent a number of messages to targets in the oil industry
930,no-command_and_control,spearphishing mails we observed coming through the router network,0,One of the spearphishing mails coming through the router network
931,no-command_and_control,"network was this one, sent to an address under",0,One of the spearphishing mails sent to an address under the gov.py (Government of Paraguay) domain
932,no-command_and_control,from an Android User-Agent initiated a download of an,0,Accessing the link from an Android User-Agent initiated a download of an Android installer package named WhatsAppUpdate.apk
933,no-command_and_control,Using an IOS User-Agent triggered the download of a,0,"Using an IOS User-Agent triggered the download of a Debian installer package, WhatsAppUpdate.deb"
934,no-command_and_control,"in size. This application impersonates a Cydia installer, and",0,This application impersonates a Cydia installer
935,no-command_and_control,download directly. The application impersonates a settings utility. This,0,The application impersonates a settings utility
936,no-command_and_control,The same router botnet is used as a spreading and,0,The same router botnet is used as a spreading and management platform for attacks on mobile devices
937,no-command_and_control,force authentication attack to propagate via Windows SMB shares.,0,This worm Windows SMB shares propagate via
938,no-command_and_control,has the ability to propagate throughout the target network,0,The malware propagate throughout via the target network built-in Windows shares
939,no-command_and_control,shares in order to upload a copy of the,0,the malware upload a copy of the wiper
940,no-command_and_control,"Once successful, the malware uploads a copy of the",0,the malware uploads a copy of the wiper file taskhostXX.exe
941,no-command_and_control,Once the wiper has been uploaded the malware reports its,0,the malware been uploaded the wiper
942,no-command_and_control,tool. The SMB worm propagates throughout an infected network,0,The SMB worm propagates throughout via an infected network brute-force authentication attacks
943,no-command_and_control,"When executed, the dropper loads up a resource named ""BINARY""",0,"dropper loads up a resource named ""BINARY"" from the resource section"
944,no-command_and_control,uses a technique to load strings into memory that,0,Etumbot load strings into memory that has been called byte strings and also string stacking
945,no-command_and_control,in 2012; the group used targeted emails with malicious,0,"the group used targeted emails with malicious PDF attachments to compromise East Asian governments, Taiwanese electronics manufacturers, and a telecommunications company"
946,no-command_and_control,"targeted waterhole attack that leveraged social media, dubbed Operation",0,a highly targeted waterhole attack leveraged social media
