,label,text-neigh,label_num,text-rel
808,infection/propagation,allowed it to also infect networks isolated by air,1,it infect networks isolated by air gaps that are unreachable from the Internet
809,infection/propagation,"it is able to infect Step7 project files, which",1,"it Step7 project files, which are used to control Programmable Logic Controllers (PLCs) infect"
810,infection/propagation,allowed the worm to infect computers whenever the engineer,1,the worm infect computers whenever the engineer exchanged the project files
811,infection/propagation,"Besides this, it also spread through network shares, a",1,it spread through network shares
812,infection/propagation,"Besides this, it also spread through network shares, a",1,spread through a printer spooler vulnerability
813,infection/propagation,"Besides this, it also spread through network shares, a",1,spread through an old Windows RPC (remote procedure calls) vulnerability
814,infection/propagation,"Besides this, it also spread through network shares, a",1,spread through a known password in the WinCC database
815,infection/propagation,The payload would only become active if the fingerprint,1,The payload become active if the fingerprint in the found PLC setup matched a given configuration setup
816,infection/propagation,This allowed them to move on to other internal,1,them move on to using other internal computers the gathered passwords
817,infection/propagation,"addition, spear phishing messages were used to compromise additional computers.",1,were used spear phishing messages to compromise additional computers
818,infection/propagation,It also attempts to copy itself to accessible network,1,It copy itself to accessible network shares
819,infection/propagation,attackers were able to push the malware on to,1,the attackers push the malware on to before many systems they triggered the destructive payload
820,infection/propagation,most common attack vectors used to attack companies. The,1,Spear phishing used to attack companies
821,infection/propagation,of spear phishing emails were sent from two Freemailer accounts,1,A wave of spear phishing emails were sent from to two Freemailer accounts 291 individuals at the targeted company
822,infection/propagation,All of the emails contained the same Trojan.Dropper disguised,1,All of the emails contained the same Trojan.Dropper
823,infection/propagation,contained the same Trojan.Dropper disguised as an attachment with,1,the same Trojan.Dropper disguised as an attachment with the filename AVP.dll
824,infection/propagation,The spear phishing emails came from 234 spoofed addresses.,1,The spear phishing emails came from 234 spoofed addresses
825,infection/propagation,234 spoofed addresses. They were made to appear to be,1,They were made to appear to be linked to the company in relation to the subject and attachment chosen
826,infection/propagation,manager. The emails all contained malicious attachments. None of,1,The emails all contained malicious attachments
827,infection/propagation,"line Wage Data 2012 was used in 944 emails, sent",1,was used Wage Data 2012 in 944 emails
828,infection/propagation,"used in 944 emails, sent from 26 different email",1,sent 944 emails from to 26 different email addresses targets in nine different sectors
829,infection/propagation,over eight days and used the same infected Microsoft,1,The attack used the same infected Microsoft Word document in every instance
830,infection/propagation,phase. The attacker usually compromises the network by delivering,1,The attacker compromises the network
831,infection/propagation,compromises the network by delivering targeted malware to vulnerable,1,The attacker delivering targeted malware to vulnerable systems or employees
832,infection/propagation,"attack. One is to send spear phishing emails, where",1,send spear phishing emails
833,infection/propagation,or a malicious attachment is delivered using social engineering techniques.,1,is delivered a link to a malicious website or a malicious attachment using social engineering techniques
834,infection/propagation,"which is gaining traction, is watering hole attacks, where",1,The second method is watering hole attacks
835,infection/propagation,"attacks, where the attacker infects a website that has",1,the attacker infects a website that has a high likelihood of being visited by the intended victim
836,infection/propagation,the intended victim. By using IP address filters before,1,the attacker IP address filters using before infecting any visitor of such sites
837,infection/propagation,time. Some groups carefully plan watering hole attacks. For,1,Some groups plan watering hole attacks
838,infection/propagation,days later the group resumed the watering hole attack,1,the group resumed the watering hole attack using a different exploit
839,infection/propagation,"the same physical location, posing as a genuine Wi-Fi",1,posing as a genuine Wi-Fi hotspot
840,infection/propagation,enable the attacker to swap an update of legitimate,1,the attacker swap an update of legitimate software for a maliciously crafted version
841,infection/propagation,that the infected system is first analyzed to ensure that it,1,is first analyzed the infected system to ensure that it is of interest to them
842,infection/propagation,instances they might even use zero-day vulnerabilities to spread,1,they use zero-day vulnerabilities to spread further into the network
843,infection/propagation,"package, they can easily infect all connected systems at",1,they infect all connected systems at once
844,infection/propagation,more relevance is the hijacking of local software distribution,1,hijacking local software distribution systems for further distribution
845,infection/propagation,"used might try and autonomously infect removable drives, like USB",1,"the malware autonomously infect removable drives, like USB sticks, or project files for PLCs"
846,infection/propagation,"malware to be manually introduced to the destination network,",1,the malware introduced to the destination network
847,infection/propagation,"of the carrier, essentially jumping air gaps into isolated",1,the malware jumping air gaps into isolated networks
848,infection/propagation,infected networks and have identified systems with interesting data,1,the attackers identified systems with interesting data or with connected industrial control systems
849,infection/propagation,and the threat may be installed through a web browser,1,be installed through by the threat a web browser exploiting an application
850,infection/propagation,files show that Regin originated from Yahoo! Instant Messenger,1,Regin Yahoo! Instant Messenger originated from through an unconfirmed exploit
851,infection/propagation,exploit code. Stage 1 is the initial load point,1,Stage 1 is the initial load point for the threat
852,infection/propagation,are kernel drivers that load and execute Stage 2. These kernel,1,kernel drivers Stage 2 load and execute
853,infection/propagation,associated registry key to load the driver while the,1,kernel drivers load the driver
854,infection/propagation,up. Stage 1 simply reads and executes Stage 2 from a,1,Stage 1 Stage 2 reads and executes from a set of NTFS extended attributes
855,infection/propagation,"are found, Stage 2 is executed from a set of",1,Stage 2 is executed from a set of registry keys
856,infection/propagation,"kernel driver that simply extracts, installs and runs Stage 3. Stage 2",1,"Stage 2 Stage 3 extracts, installs and runs"
857,infection/propagation,"previous stages, Stage 2 finds and loads an encrypted version of",1,Stage 2 finds and loads an encrypted version of Stage 3 from either NTFS extended attributes or a registry key blob
858,infection/propagation,"the threat. This stage drops the file msrdc64.dat, which",1,This stage drops the file msrdc64.dat
859,infection/propagation,"2. In addition to loading and executing Stage 4, Stage 3",1,Stage 3 Stage 4 loading and executing
860,infection/propagation,"for Stage 4, which are loaded by Stage 3, consist",1,Stage 3 The files for Stage 4 are loaded
861,infection/propagation,files for Stage 5 are injected into services.exe by Stage,1,Stage 4 The files for Stage 5 are injected into services.exe
862,infection/propagation,"Furthermore, compromised computers can serve as a proxy for",1,compromised computers serve as a proxy for other infections
863,infection/propagation,enables stealthy Regin can be distributed with various payload modules,1,Regin be distributed with various payload modules
864,infection/propagation,2012.04.11 18:31:48 6.0 To ensure only single instance of,1,the module ensure only single instance of the module is running
865,infection/propagation,running. Next the module makes sure only one instance of,1,the module makes sure only one instance of current code is running by checking if system mutex object named «920111215» exists
866,infection/propagation,is used to selectively infiltrate into other computers via,1,This component USB infiltrate into via other computers
867,infection/propagation,is used to selectively infiltrate into other computers via,1,This component infiltrate into via other computers network shares
868,infection/propagation,legitimate files that have been infected by another Darkhotel component.,1,another Darkhotel component These files been infected
869,infection/propagation,"files detected as Virus.Win32.Pioneer.dx are infected legitimate files, that",1,Host package files detected as Virus.Win32.Pioneer.dx are infected legitimate files
870,infection/propagation,has quietly continued to send waves of spearphishing messages,1,the actors responsible for Operation Clandestine Fox send waves of spearphishing messages over the past few months
871,infection/propagation,"28, we observed APT3 sending out spearphishing messages containing",1,APT3 sending out spearphishing messages containing a compressed executable attachment
872,infection/propagation,that they will also attack targets with known exploits,1,they attack targets with known exploits or social engineering
873,infection/propagation,"exploitation tool used to infect other systems, download additional",1,a post exploitation tool infect other systems
874,infection/propagation,a possible attempt to socially engineer the intended victim into,1,The use of the Chrome icon socially engineer the intended victim into thinking the dropper was a legitimate file associated with Google
875,infection/propagation,"is present, the malware replaces its previous instances or",1,the malware replaces its previous instances or versions of this backdoor
876,infection/propagation,"to load, presumably to avoid a CROWDSTRIKE S E",1,the driver avoid multiple instances of itself
877,infection/propagation,address 175.45.178.xx was found scanning South Korean routes the,1,the North Korean IP address 175.45.178.xx South Korean routes scanning
878,infection/propagation,"GonDad was used to spread the malware, and the",1,the Chinese exploit kit GonDad spread the malware
879,infection/propagation,"suggests targeted email attacks were used to gain initial entry,",1,were used targeted email attacks to gain initial entry
880,infection/propagation,exploit is used to deliver malware and one was,1,this exploit deliver malware
881,infection/propagation,"assembly programming, and the use of zero-day exploits for",1,MiniDuke use zero-day exploits for distribution
882,infection/propagation,Japanese organizations. The exploit is sent to the targeted organizations,1,The exploit is sent to through the targeted organizations emails with a malicious Ichitaro document file attached
883,infection/propagation,attachment with Ichitaro will drop the payload and display,1,Opening the malicious attachment with Ichitaro drop the payload
884,infection/propagation,a payload. All attacks arrive on the target computers,1,All attacks arrive on as the target computers an attachment to email messages
885,infection/propagation,messages. Mostly the attachments are in a simple executable,1,the attachments are in with a simple executable format a fake icon
886,infection/propagation,zero-day vulnerability. The emails include password-protected .zip files containing,1,The emails include password-protected .zip files containing the malware
887,infection/propagation,This is merely to trick the recipient into believing,1,This trick the recipient into believing the email is from a legitimate and trustworthy source
888,infection/propagation,receipt. The email also requests that the recipient open,1,The email requests that the recipient open the attachment on a Windows computer
889,infection/propagation,"Backdoor.Emdivi, a threat that opens a back door on",1,a threat opens a back door on the compromised computer
890,infection/propagation,in Japan. The attackers sent a Microsoft Word file,1,The attackers sent a Microsoft Word file containing a maliciously crafted SWF file that exploited the vulnerability
891,infection/propagation,"server and having it act as a ‘watering hole’, meaning",1,it act as a ‘watering hole’
892,infection/propagation,of the attackers having compromised the ‘GOM Player’ update,1,the attackers compromised the ‘GOM Player’ update server
893,infection/propagation,which access the site are delivered malware. Gom Player originates,1,are delivered malware machines which access the site
894,infection/propagation,took place via the compromise of the GOM Player,1,attackers compromise the GOM Player update server (app.gomlab.com)
895,infection/propagation,where attackers may have gained entry via a PHP-based,1,attackers gained entry via a PHP-based webshell
896,infection/propagation,reported to have only manifested themselves for visitors on,1,these alterations manifested themselves for visitors on certain IP ranges
897,infection/propagation,update and the malware was deliver to the victim. Modified,1,was deliver to a file containing both the legitimate update and the malware the victim
898,infection/propagation,WHITE Page 5 / Deployed to the system via,1,Deployed the malware via to a compressed bundle containing the official GOM Player setup binary and a self-extracting RAR archive containing the malicious files the system
899,infection/propagation,the installer component (0ae82fd94836815a1e8d284ccb75109d) is automatically launched alongside the GOM Player,1,is automatically launched the installer component (0ae82fd94836815a1e8d284ccb75109d) alongside the GOM Player update
900,infection/propagation,utilising DLL load order hijacking alongside a signed (trusted),1,DLL load order hijacking alongside a signed (trusted) executable
901,infection/propagation,"campaign<fn>4</fn>, where Gh0st RAT was spread via watering hole attacks",1,Gh0st RAT was spread via watering hole attacks utilising vulnerable websites belonging to financial services and technology companies
902,infection/propagation,of sensitive data and enabling the further propagation throughout,1,additional malware enabling the further propagation throughout the infected network
903,infection/propagation,JavaScript that had been added to legitimate code on,1,added malicious JavaScript to legitimate code
904,infection/propagation,Power website is still serving up malicious code. Volexity recommends,1,the People Power website serving up malicious code
905,infection/propagation,of decoy documents that were used in conjunction with BITTERBUG,1,were used decoy documents in conjunction with
906,infection/propagation,"in late summer 2013, using a ""leaked report"" lure",1,"One of these samples using a ""leaked report"" lure which contained a decoy document related to Pakistan's alleged inability to locate Osama Bin Laden"
907,infection/propagation,observed several new lures used in BITTERBUG self-extracting RAR,1,BITTERBUG self-extracting RAR (SFXRAR) files used several new lures in
908,infection/propagation,several BITTERBUG variants and used a decoy PDF document,1,"One from December used a decoy PDF document (Figure 12) related to the December arrest of Devyani Khobragade, an Indian diplomat in the United States"
909,infection/propagation,"In spring 2014, we observed a SFXRAR file with",1,we observed a SFXRAR file with a filename lure related to the March 2014 disappearance of Malaysis Airlines Flight 370 (cast as a Pakistan-related hijacking)
910,infection/propagation,"Interestingly, this SFXRAR's filename was the only lure element",1,this SFXRAR's filename was the only lure element related to the MH370 event
911,infection/propagation,a self-extracting RAR archive disguised as a screensaver. Upon,1,a self-extracting RAR archive disguised as a screensaver
912,infection/propagation,"command might be to delete older versions of BITTERBUG,",1,this command delete older versions of BITTERBUG
913,infection/propagation,benign decoy documents that were originally used within July 2013 BITTERBUG,1,July 2013 BITTERBUG operations were originally used two benign decoy documents within
914,infection/propagation,"targeted attack framework, which utilized a complex series of",1,a highly advanced and professional targeted attack framework utilized a complex series of techniques to survey potential targets
915,infection/propagation,"that particular case we had the actual phishing email,",1,we had the actual phishing email
916,infection/propagation,in Moscow. This document was presumably obtained by the attackers and,1,the attackers This document was presumably obtained
917,infection/propagation,by the attackers and repurposed for the attack. Despite,1,the attackers This document repurposed for the attack
918,infection/propagation,"First of all, we have the decoy documents which",1,we have the decoy documents
919,infection/propagation,- Engineering We also have a set of phishing,1,We have a set of phishing mails
920,infection/propagation,changes. The malicious content is stored inside the document in,1,The malicious content is stored inside in the document encoded form
921,infection/propagation,the attackers to uniquely identify every targeted attack and,1,the attackers identify every targeted attack
922,infection/propagation,that the attackers must maintain a list of where,1,"the attackers maintain a list of where each of these implants are installed, as well as what port and key each is configured to use"
923,infection/propagation,very specific purpose: It unlocked routers for proxying in,1,It unlocked routers for in connection with proxying the sending of phishing emails
924,infection/propagation,IP and used to send phishing emails with malicious,1,the newly opened port send phishing emails with malicious attachments
925,infection/propagation,dedicated mail proxies and send out phishing attacks. From,1,each of these send out phishing attacks
926,infection/propagation,mail proxy would then relay the spearphishing mail as,1,The mail proxy relay the spearphishing mail as seen below
927,infection/propagation,way the attack can be mistaken to come from legitimate,1,be mistaken the attack to come from legitimate businesses and trusted organizations
928,infection/propagation,phishing email originates would appear to be a known,1,the organization from which the phishing email originates appear to be a known associate to the target
929,infection/propagation,a number of messages sent to targets in the,1,sent a number of messages to targets in the oil industry
930,infection/propagation,spearphishing mails we observed coming through the router network,1,One of the spearphishing mails coming through the router network
931,infection/propagation,"network was this one, sent to an address under",1,One of the spearphishing mails sent to an address under the gov.py (Government of Paraguay) domain
932,infection/propagation,from an Android User-Agent initiated a download of an,1,Accessing the link from an Android User-Agent initiated a download of an Android installer package named WhatsAppUpdate.apk
933,infection/propagation,Using an IOS User-Agent triggered the download of a,1,"Using an IOS User-Agent triggered the download of a Debian installer package, WhatsAppUpdate.deb"
934,infection/propagation,"in size. This application impersonates a Cydia installer, and",1,This application impersonates a Cydia installer
935,infection/propagation,download directly. The application impersonates a settings utility. This,1,The application impersonates a settings utility
936,infection/propagation,The same router botnet is used as a spreading and,1,The same router botnet is used as a spreading and management platform for attacks on mobile devices
937,infection/propagation,force authentication attack to propagate via Windows SMB shares.,1,This worm Windows SMB shares propagate via
938,infection/propagation,has the ability to propagate throughout the target network,1,The malware propagate throughout via the target network built-in Windows shares
939,infection/propagation,shares in order to upload a copy of the,1,the malware upload a copy of the wiper
940,infection/propagation,"Once successful, the malware uploads a copy of the",1,the malware uploads a copy of the wiper file taskhostXX.exe
941,infection/propagation,Once the wiper has been uploaded the malware reports its,1,the malware been uploaded the wiper
942,infection/propagation,tool. The SMB worm propagates throughout an infected network,1,The SMB worm propagates throughout via an infected network brute-force authentication attacks
943,infection/propagation,"When executed, the dropper loads up a resource named ""BINARY""",1,"dropper loads up a resource named ""BINARY"" from the resource section"
944,infection/propagation,uses a technique to load strings into memory that,1,Etumbot load strings into memory that has been called byte strings and also string stacking
945,infection/propagation,in 2012; the group used targeted emails with malicious,1,"the group used targeted emails with malicious PDF attachments to compromise East Asian governments, Taiwanese electronics manufacturers, and a telecommunications company"
946,infection/propagation,"targeted waterhole attack that leveraged social media, dubbed Operation",1,a highly targeted waterhole attack leveraged social media
947,infection/propagation,"• Initial compromise techniques include SQL injection, web attacks,",1,"Initial compromise techniques SQL injection, web attacks, and creative deception- based attacks include"
948,infection/propagation,Pivoting and exploitation techniques leveraged existing public exploits for,1,Pivoting and exploitation techniques leveraged existing public exploits for MS08-067 and Windows privilege escalations
949,infection/propagation,"Windows privilege escalations, and were coupled with automated, worm-like propagation",1,"Pivoting and exploitation techniques were coupled with automated, worm-like propagation mechanisms"
950,infection/propagation,Operation Cleaver team to compromise the entirety of their,1,the Operation Cleaver team compromise the entirety of their organization
951,infection/propagation,"each organization varied greatly, including completely compromised systems and",1,Cleaver’s level of access into each organization including completely compromised systems and networks
952,infection/propagation,developed in C# that exhibits worm-like behavior in order,1,Net Crawler exhibits worm-like behavior
953,infection/propagation,"as email, attackers can social engineer users into downloading and",1,attackers Using social engineer users into messaging methods such as email downloading and executing software
954,infection/propagation,"to infect users, they combined the original Easy Resume",1,they combined the original Easy Resume Creator Pro product with by malware using a binder they developed internally named Binder_1
955,infection/propagation,executable. The resulting executable masquerades as the desired software.,1,The resulting executable masquerades as the desired software
956,infection/propagation,"purpose is deception, to make the binder indistinguishable from",1,make the binder indistinguishable from the desired application
957,infection/propagation,the victim needed to use the fake résumé submission,1,the victim In order to use the fake résumé submission application supplied by the malicious recruiter take advantage of this job opportunity
958,infection/propagation,malicious recruiter. Multiple domains were registered in order to make,1,Multiple domains were registered in order to make the download sites seem more realistic
959,infection/propagation,as well as to infect other computers on the,1,the attacker infect other computers on the target network
960,infection/propagation,"PsExec in order to worm throughout a network, collecting",1,Net Crawler worm throughout a network
961,infection/propagation,hosted FTP servers that were used in the infection of,1,FTP servers were used in the infection of targets
962,infection/propagation,well as maintain and further access into a compromised,1,TinyZBot further access into a compromised network
963,infection/propagation,"infected systems, as they decide whether the infection has",1,they decide whether the infection has hit the correct target
964,infection/propagation,"GetFileList, GetServerTime, UploadFile. TinyZBot is commonly installed using some form of",1,TinyZBot is commonly installed using some form of deception
965,infection/propagation,of deception. Recent versions use the resume- based methods,1,Recent versions use the resume- based methods reported in the Initial Compromise sections
966,infection/propagation,Wehbe. The backdoor additionally replaced the original malicious executable,1,The backdoor replaced the original malicious executable with an appropriately named image file
967,infection/propagation,named image file and padded the image file with,1,The backdoor padded the image file with in order to null bytes mirror the original file size
968,infection/propagation,organization in order to differentiate between targets infected with,1,The AppUsageId (at this point named AppType) differentiate between targets infected with TinyZBot
969,infection/propagation,and control server and know which target was infected.,1,they know which target was infected
970,infection/propagation,TinyZBot is not only being installed while impersonating a résumé,1,TinyZBot being installed while impersonating a résumé creation suite
971,infection/propagation,"résumé creation suite, but is also impersonating potential employers when distributed.",1,TinyZBot is also impersonating potential employers when distributed
972,infection/propagation,new dropper. This dropper impersonated a tool to submit,1,This dropper impersonated a tool to submit a résumé to Teledyne
973,infection/propagation,"this information, their machine is infected with TinyZBot. The AppUsageIds",1,TinyZBot While is infected their machine with the user enters this information
974,infection/propagation,"another TinyZBot instance would be started and Control • 88.150.214.168,",1,If be started another TinyZBot instance no mutex and process pair was located
975,infection/propagation,organization utilized backdoors which masqueraded as varying versions of,1,backdoors masqueraded as varying versions of Notepad
976,infection/propagation,been observed attempting to impersonate Adobe Report Service. WndTest,1,WndTest Adobe Report Service impersonate
977,infection/propagation,the malware is being delivered as a Microsoft Office,1,delivered the malware
978,infection/propagation,a highly targeted attack sent to an e-mail address,1,sent a highly targeted attack to an e-mail address belonging to RSS
979,infection/propagation,this report. The attack took the form of an,1,The attack took the form of an unsolicited e-mail containing a download link to a decoy file
980,infection/propagation,The unsolicited message below was sent to RSS at the,1,RSS The unsolicited message below was sent to at from the end of November 2014 a Gmail email address
981,infection/propagation,attacker also attempts to social engineer the identity of individuals,1,the attacker social engineer the identity of individuals working with RSS
982,infection/propagation,used in this attack infects a user who views,1,"The custom malware used in this attack infects a user who views the decoy slideshow,"
983,infection/propagation,a 10% detection rate. Transmitting the malware via e-mail,1,Transmitting the malware via e-mail
984,infection/propagation,"etc.), nevertheless has carefully developed social engineering in the",1,This attack developed social engineering in the seeding materials and bait document
985,infection/propagation,the malware seeding often aims at classes of people,1,the malware seeding aims at classes of people
986,infection/propagation,"these elements. Not only is it exceptionally targeted, but",1,it is exceptionally targeted
987,infection/propagation,not only did it drop a second stage from,1,it drop a second stage from a compromised site
988,infection/propagation,in Syrian This attack was exceptionally targeted and clearly reflected the,1,This attack was exceptionally targeted
989,infection/propagation,which an attacker can intercept and use private information uploaded from,1,an attacker intercept and use private information uploaded from ad libraries to precisely locate targeted areas such as a CEO’s office or specific conference rooms
990,infection/propagation,"vulnerabilities, an attacker can conduct more targeted attacks, which",1,an attacker conduct more targeted attacks
991,infection/propagation,"Furthermore, the attackers can exploit several Android vulnerabilities to",1,the attackers exploit several Android vulnerabilities to launch more advanced attacks
992,infection/propagation,"chances, the attacker can choose to take action on",1,the attacker choose to take action on important targets only
993,infection/propagation,of these components can launch powerful and precise attacks,1,a combination of these components launch powerful and precise attacks on target devices
994,infection/propagation,that an attacker can launch remotely on target devices,1,an attacker launch remotely different attacks on through target devices vulnerable ad libraries
995,infection/propagation,over the network could inject malicious content into the,1,an attacker over the network inject malicious content into to the WebView misuse the interfaces exposed through the JS binding annotation
996,infection/propagation,"the communication channels and inject malicious DEX files, they",1,the attackers inject malicious DEX files
997,infection/propagation,server. They can also alter the clipboard content to,1,They alter the clipboard content to achieve phishing goals
998,infection/propagation,background malicious service can change that link to a,1,the background malicious service change that link to a phishing site
999,infection/propagation,system icon settings and modify legitimate icons of some,1,"a malicious app with these two permissions modify egitimate icons of some security- sensitive apps, such as banking apps to a phishing website"
1000,infection/propagation,risks of victims’ devices being tracked and targeted through ad traffic. Channels,1,being tracked and targeted victims’ devices through ad traffic
1001,infection/propagation,"earlier, the attackers can redirect other app icons (e.g.,",1,"the attackers redirect other app icons (e.g., bank or email app icons) to the phishing app"
1002,infection/propagation,an attacker can precisely locate the victim and acquire,1,an attacker locate the victim
1003,infection/propagation,"above methods, attackers can identify potential victims based on",1,attackers Using iden- tify potential victims based on information leakage such as GPS location described in Sec- tion 4.2 the large-scale traffic intercepted from the above methods
1004,infection/propagation,"After that, they can inject exploits only into the",1,they inject exploits only into to the targeted traffic launch further attacks
1005,infection/propagation,Sidewinder Targeted Attacks can target victims using info leakage,1,"Sidewinder Targeted Attacks target victims using to info leakage and other vulnerabilities of ad libraries get valuable, sensitive information"
1006,infection/propagation,and Microsoft Office to deploy custom malware through targeted,1,They deploy custom malware through targeted email attacks
1007,infection/propagation,and Microsoft Office to deploy custom malware through targeted,1,They deploy custom malware through targeted email attacks
1008,infection/propagation,• A victim identifier is generated from the infected machine’s,1,A victim identifier is generated from the infected machine’s hard disk serial number
1009,infection/propagation,mapping named &*SDKJfhksdf89*DIUKJDSF&*sdfsdf78sdfsdf. This is used to prevent multiple instances,1,This is used to prevent multiple instances of the RAT being executed simultaneously
1010,infection/propagation,the C2 server and register a new victim machine,1,this request register a new victim machine with the controller
1011,infection/propagation,"these droppers were located, using a mixture of decoy",1,these droppers using a mixture of decoy PDF and Microsoft Word documents
1012,infection/propagation,a zero-day exploit (CVE-2014-0322) being served up from the U.S. Veterans,1,being served up a zero-day exploit (CVE-2014-0322) from the U.S. Veterans of Foreign Wars’ website (vfw.org)
1013,infection/propagation,to the VFW website were silently redirected through an iframe to,1,were silently redirected visitors to the VFW website through to an iframe the exploit at www.REDACTED.com/Data/img/img.html
1014,infection/propagation,have been known to spear-phish targets as well. Darkhotel,1,they spear-phish targets
1015,infection/propagation,a rare APT Trojan posing as any one of,1,a rare APT Trojan posing as any one of several major software releases
1016,infection/propagation,"helps the attackers to identify more significant victims, leading",1,the attackers identify more significant victims
1017,infection/propagation,"the hotels, these installs are selectively distributed to targeted individuals. This",1,are selectively distributed these installs to targeted individuals
1018,infection/propagation,"1, 2009. Addition- ally, seeding p2p networks with widely",1,seeding p2p networks with widely spread malware and 0-day spear-phishing attacks
1019,infection/propagation,to the hotel’s Wi-Fi were prompted to install software updates,1,were prompted visitors connecting to the hotel’s Wi-Fi to install software updates to popular software packages
1020,infection/propagation,within hotel networks that redirected individuals’ web browsers to,1,embedded iframes within hotel networks redirected individuals’ web browsers to phony install- ers
1021,infection/propagation,only a few guests received the Darkhotel package. When,1,only a few guests received the Darkhotel package
1022,infection/propagation,up the environment and hit their individual targets with,1,The attackers hit their individual targets with precision
1023,infection/propagation,But the attackers also maintain truly precise targeting information,1,the attackers maintain truly precise targeting information over the victim’s visit
1024,infection/propagation,enables the attackers to present the malicious iframe precisely,1,the attackers present the malicious iframe precisely to that individual target
1025,infection/propagation,"by the way it seeds Japanese p2p sharing sites,",1,it Japanese p2p sharing sites seeds
1026,infection/propagation,"sites, where the malware is delivered as a part of",1,is delivered the malware as a part of a large (approximately 900mb) rar archive
1027,infection/propagation,"rar archive. The archive is also spread over bittorrent, as detailed",1,The archive is also spread over bittorrent
1028,infection/propagation,as detailed below. Darkhotel uses this method to distribute,1,Darkhotel uses this method to distribute their Karba Trojan
1029,infection/propagation,"targets. This Darkhotel package was downloaded over 30,000 times in",1,"This Darkhotel package was downloaded over 30,000 times in less than six months"
1030,infection/propagation,of this Darkhotel backdoor bound within a shared torrent,1,bound this Darkhotel backdoor within a shared torrent
1031,infection/propagation,"The associated Darkhotel backdoor was hosted on bittorrent, emule, etc,",1,"The associated Darkhotel backdoor was hosted on under bittorrent, emule, etc, a variety of comic names"
1032,infection/propagation,microalba.serveftp.com Spear-phishing Darkhotel campaigns involving typical spear-phished Tapaoux implants,1,Darkhotel campaigns involving typical spear-phished Tapaoux implants
1033,infection/propagation,makers. This spear-phishing activity continues into 2014. The attacks,1,This spear-phishing activity continues into 2014
1034,infection/propagation,into 2014. The attacks follow the typical spear-phishing process,1,The attacks follow the typical spear-phishing process
1035,infection/propagation,years the group has emailed links that redirect targets’,1,the group emailed links
1036,infection/propagation,has emailed links that redirect targets’ brows- ers to,1,links Internet Explorer 0-day exploits redirect targets’ brows- ers to
1037,infection/propagation,Sometimes the attachment itself includes an Adobe 0-day exploit.,1,the attachment itself includes an Adobe 0-day exploit
1038,infection/propagation,"past few years, they deployed 0-day spear-phishing attacks targeting",1,they deployed 0-day spear-phishing attacks
1039,infection/propagation,deployed 0-day spear-phishing attacks targeting Adobe products and Microsoft,1,"0-day spear-phishing attacks Adobe products and Microsoft Internet Explorer, including cve­2010­0188 targeting"
1040,infection/propagation,early February. The crew spear-phished a set of target,1,The crew spear-phished a set of target systems connected to the Internet through Chinese ISPs
1041,infection/propagation,that the Flash objects were embedded in Korean documents titled,1,Korean documents titled List of the latest Japanese AV wind and how to use torrents.docx (loose English translation) were embedded the Flash objects in
1042,infection/propagation,allow an attacker to use the certificates fraudulently to,1,an attacker use the certificates fraudulently to spoof content
1043,infection/propagation,allow an attacker to use the certificates fraudulently to,1,an attacker use to the certificates fraudulently perform phishing attacks
1044,infection/propagation,e:\project\2009\x\total_source\32bit\ndiskpro\src\ioman.c This driver package is built to resemble a legitimate,1,This driver package is built to resemble a legitimate low-level Microsoft system device
1045,infection/propagation,"dropped by hotel installers spoofing legiti- mate software installers,",1,hotel installers spoofing legiti- mate software installers
1046,infection/propagation,"legiti- mate software installers, bound within torrent bundles, or",1,bound hotel installers within torrent bundles
1047,infection/propagation,dropped by exploits or hypertext linked from spear-phishing emails. More,1,hypertext linked hotel installers from spear-phishing emails
1048,infection/propagation,"recent case, word docs embedded with 0-day flash swf",1,embed- ded word docs with 0-day flash swf files
1049,infection/propagation,flash swf files either dropped these backdoors or downloaded,1,word docs dropped these backdoors
1050,infection/propagation,of the sample. It mimics a GUI desktop application,1,It mim- ics a GUI desktop application
1051,infection/propagation,63kb in size. It is bound to a variety of,1,It is bound to a variety of other software packages that vary in name
1052,infection/propagation,is used to selectively infiltrate into other comput- ers,1,This component USB infiltrate into via other comput- ers
1053,infection/propagation,is used to selectively infiltrate into other comput- ers,1,This component infiltrate into via other comput- ers network shares
1054,infection/propagation,finds executable files and infects them. The code simply,1,the virus infects them
1055,infection/propagation,"infection routine, the infector changes the entrypoint of executable",1,the infector changes the entrypoint of executable files
1056,infection/propagation,"entrypoint of executable files, creates an .rdat section, and",1,the infector creates an .rdat section
1057,infection/propagation,"an .rdat section, and inserts a small loader in",1,the infector inserts a small loader in the section
1058,infection/propagation,"in the section, then puts its main payload in",1,the infector puts its main payload in the overlay
1059,infection/propagation,overlay. Every infected file has functionality described in Trojan­Dropper,1,Every infected file has functionality described in Trojan­Dropper & Injector section
1060,infection/propagation,/patch/error ­ddrlog The group encrypts victim data on their,1,The group encrypts victim data on with their servers single user/passkey combi- nations across multiple victims
1061,infection/propagation,victim systems appear to be systematically vetted The attackers maintain a,1,New victim systems be systematically vetted
1062,infection/propagation,systematically vetted. The attackers maintain a web interface to,1,The attackers maintain a web interface to vet these new victim systems
1063,infection/propagation,attackers first and foremost list and sort victim systems according to,1,The attackers list and sort victim systems according to their latest c2 check­in
1064,infection/propagation,attacks are used to compromise high profile victims and,1,targeted attacks compromise high profile victims
