,label,text-rel,label_num,text-neigh
298,File,"The tail of the image file is decoded, and written to these files",1,"of the image file is decoded, and written to these files. sqlrenew.txt"
299,File,is then executed sqlrenew.txt with the LoadLibraryA Windows API call,1,to these files. sqlrenew.txt is then executed with the LoadLibraryA Windows
300,File,The attackers delete all traces of their tools as soon as an attack was carried out successfully,1,very careful to immediately delete all traces of their
301,File,he attackers deleted their iframe placement and backdoored executables from the hotel network,1,"was closed, the attackers deleted their iframe placement and"
302,File,The attackers de- leted traces of their work from earlier attacks in another hotel,1,network. The attackers successfully deleted traces of their work
303,File,"This component writes the retrieved values ondisk to a randomly named .tmp, file like ffffz07131101.tmp",1,component then encrypts and writes the retrieved values ondisk
304,File,This keylogger module stores gathered data in a log file,1,keylogger module encrypts and stores gathered data in a
305,File,word docs executed backdoors,1,backdoors or downloaded and executed backdoors from remote web
306,File,WinRar SFX file starts the module from %APPDATA%\Microsoft\Crypto\DES64v7\msieckc.exe,1,file that drops and starts the module from %APPDATA%\Microsoft\Crypto\DES64v7\msieckc.exe.
307,File,It removing some older components,1,"is also capable of removing some older components, the"
308,File,a WinRar SFX file starts the module from %APPDATA%\Microsoft\Display\DmaUp3. exe,1,file that drops and starts the module from %APPDATA%\Microsoft\Display\DmaUp3.
309,File,It runs it,1,component to disk and runs it. TLP: Green For
310,File,the virus finds executable files,1,"disk number 20 (Z:\), finds executable files and infects"
311,File,the virus infects them,1,finds executable files and infects them. The code simply
312,File,the infector changes the entrypoint of executable files,1,"infection routine, the infector changes the entrypoint of executable"
313,File,the infector creates an .rdat section,1,"entrypoint of executable files, creates an .rdat section, and"
314,File,the infector inserts a small loader in the section,1,"an .rdat section, and inserts a small loader in"
315,File,the infector puts its main payload in the overlay,1,"in the section, then puts its main payload in"
316,File,They create archive files containing the content they want to exfiltrate,1,information theft. They generally create archive files containing the
317,File,the exploit executing a file named svohost.exe in the temporary folder of the currently logged-in user,1,host by dropping and executing a file named in
318,File,The binary drops a copy of itself in the Application Data folder of the currently logged-in user,1,the Troj/ReRol.A The binary drops a copy of itself
319,File,It execute binaries,1,can also download and execute binaries. & The data
320,File,is created a mutex called PittyTiger,1,a mutex called PittyTiger is created Persistence is achieved by
321,File,The qmgrxp.exe binary is a simple copy of the original binary,1,our The qmgrxp.exe binary is a simple copy of
322,File,The binary is also copied to the user’s Application Data directory,1,in our The binary is also copied to the user’s Application
323,File,The shellcode contained in the Word file executes it,1,"the following file, and executes it: - C:\Documents and"
324,File,This tmp file is then copied to C:\Windows\system32\Nwsapagentex.dll,1,our This tmp file is then copied to C:\Windows\system32\Nwsapagentex.dll and registered
325,NoFile,Both backdoors were dropped from malicious documents built utilizing the Tran Duy Linh exploit kit,0,and WATERSPOUT. Both backdoors were dropped from malicious documents built
326,NoFile,sent a spear phish email to a Taiwanese government ministry,0,a spear phish email sent to a Taiwanese government
327,NoFile,APT12 deliver these exploit documents via phishing emails,0,CVE-2012-0158. FireEye observed APT12 deliver these exploit documents via
328,NoFile,it HIGHTIDE drops,0,"file is opened, it drops HIGHTIDE in the form"
329,NoFile,The RIPTIDE exploit document drops its executable file,0,The RIPTIDE exploit document drops its executable file into
330,NoFile,the HIGHTIDE exploit document drops its executable file,0,the HIGHTIDE exploit document drops its executable file into
331,NoFile,a different spear phish email sent from to lilywang823@gmail.com a technology company located in Taiwan,0,different spear phish email sent from lilywang823@gmail.com to a
332,NoFile,this malicious document dropped a backdoor,0,"above, this malicious document dropped a backdoor to C:\DOCUMENTS"
333,NoFile,This spear phish contained a malicious Word document that exploited CVE-2012-0158,0,Taiwan. This spear phish contained a malicious Word document
334,NoFile,spear phishing emails targeting a high-technology company in Japan,0,of spear phishing emails targeting a high-technology company in
335,NoFile,Attached to another malicious document this email,0,high-technology company in Japan. Attached to this email was
336,NoFile,This malicious Word document dropped a backdoor,0,MD5 of 499bec15ac83f2c8998f03917b63652e and dropped a backdoor to C:\DOCUMENTS
337,NoFile,The sample cb3dcde34fd9ff0e19381d99b02f9692 connected to documents.myPicture.info and www.documents.myPicture.info,0,cb3dcde34fd9ff0e19381d99b02f9692. The sample cb3dcde34fd9ff0e19381d99b02f9692 connected to documents.myPicture.info and www.documents.myPicture.info
338,NoFile,that module started producing the following traffic,0,"it, and that module started producing the following traffic:"
339,NoFile,it asks the server for a command,0,"command(s) Once acknowledged, it asks the server for a"
340,NoFile,the server returns a new command to execute,0,"command, and the server returns a new command to"
341,NoFile,it C&C The command receives from,0,2014 The command it receives from C&C above (swim.onlinewebshop.net)
342,NoFile,the malware connects to the new C&C,0,"After that, the malware connects to the new C&C,"
343,NoFile,the malware asking for another command,0,"to the new C&C, asking it for another command:"
344,NoFile,it The command receives,0,"2014 The command it receives is called UpLoad, so"
345,NoFile,it uploads all the collected logs to the server,0,"called UpLoad, so it uploads all the collected logs"
346,NoFile,it The files uploads,0,Status:200 The files it uploads are stored inside its
347,NoFile,Snake insert traffic destined to its C&C servers,0,allowing Snake to covertly insert traffic destined to its
348,NoFile,it generate outbound requests,0,API in order to generate outbound requests. Whenever the
349,NoFile,the driver C&C be delivered back to,0,to the driver to be delivered back to C&C. NDIS
350,NoFile,it send data by using a private TCP/IP stack,0,"handler functions, it can send receive data by using"
351,NoFile,it receive data by using a private TCP/IP stack,0,"functions, it can send/ receive data by using a"
352,NoFile,the underlying miniport driver receives data from the network,0,"the underlying miniport driver receives data from the network,"
353,NoFile,the driver respond with messages like HTTP/1.1 200 OK or HTTP/1.1 500 Server Error,0,HTTP the driver will respond with messages like HTTP/1.1
354,NoFile,this Snake DLL module The remote commands received,0,communications. The remote commands received by this Snake DLL
355,NoFile,the DLL post the data,0,"write_peer_nfo • read_peer_nfo To post the data, the DLL"
356,NoFile,One of the Snake components been downloaded from a remote C&C server,0,components that could have been downloaded from a remote C&C
357,NoFile,"This file is uploaded by to along with the usermode-centric Snake rootkit the C&C server other configuration files, such as mtmon.sdb, mtmon32.sdb, gstatsnd.bin, gstat.bin, gstat32.bin, and other log files found in the %windows%\$NtUninstallQrandom$ directory",0,Theory Library) algorithm and is uploaded by the usermode-centric Snake
358,NoFile,The attacker deliver the generated shellcode back to to the reconnaissance tool be applied against the identified hosts by running the tool with the ‘exp_os’ switch,0,"Metasploit framework, and then deliver the generated shellcode back"
359,NoFile,the tool delivers the payload,0,If the tool successfully delivers the payload and exploits
360,NoFile,The first set of commands force the malware to behave as a simple downloader,0,first set of commands force the malware to behave
361,NoFile,uploading files from the compromised system,0,executing arbitrary commands or uploading and downloading files from
362,NoFile,downloading files from the compromised system,0,commands or uploading and downloading files from the compromised
363,NoFile,The malware transfer to files the C&C server,0,"on the infected machine, transfer files to and from"
364,NoFile,The malware transfer from files the C&C server,0,"on the infected machine, transfer files to and from"
365,NoFile,It connects to www.dicemention.com,0,written in Delphi and connects to www.dicemention.com. Some samples
366,NoFile,"DerusbiThread::DerusbiThread selects a port between 40,000 and 45,000 to use as a listening port",0,"PCC_SOCK object allocates, DerusbiThread::DerusbiThread selects a port between 40,000"
367,NoFile,DerusbiThread::DerusbiThread opens the port as a listener,0,the specified port and opens the port as a
368,NoFile,The device driver inspects incoming network traffic from any client connecting to the victim machine,0,later. The device driver inspects incoming network traffic from
369,NoFile,reroute the network traffic,0,makes the decision to reroute the network traffic to
370,NoFile,the driver redirect appropriate TCP sessions,0,instruct the driver to redirect appropriate TCP sessions to
371,NoFile,"The Derusbi server variant listen an available, random port",0,"machine upon which to listen After selecting the port,"
372,NoFile,the attacker upload files,0,"attacker the ability to upload download, enumerate, delete, search,"
373,NoFile,the attacker download files,0,"the ability to upload, download enumerate, delete, search, and"
374,NoFile,their implants send data out of using the network a victim network’s mail server,0,configuring their implants to send data out of the
375,NoFile,The backdoor MIA email addresses ending with @mia.ge.gov communicate via,0,MIA mail server and communicate via MIA email addresses
376,NoFile,APT28’s backdoor sent an email message using a subject line related to driver’s licenses (in Georgian),0,"mail server, APT28’s backdoor sent an email message using"
377,NoFile,the SOURFACE downloader C2 communications used hard-coded IP addresses for,0,"2013, the SOURFACE downloader used hard-coded IP addresses for"
378,NoFile,the future CORESHELL samples use domains,0,the future CORESHELL samples use domains. OF SOURFACE ECOSYSTEM
379,NoFile,it uploads data,0,encrypts data that it uploads with an RSA public
380,NoFile,EVILTOSS variants use he Simple Mail Transfer Protocol (SMTP) to send stolen data in an attachment named detaluri. dat,0,netui.dll. EVILTOSS variants may use the Simple Mail Transfer
381,NoFile,sends out through it a victim’s mail server,0,a preformatted email and sends it out through a
382,NoFile,The backdoor SMTP sent data via to nato_smtp@mail.ru,0,Figure 8. The backdoor sent data via SMTP to
383,NoFile,The backdoor POP received its tasking via from nato_pop@mail.ru,0,SMTP to nato_smtp@mail.ru and received its tasking via POP
384,NoFile,Email sent through a specified mail server,0,Appendix D. 2. Email sent through a specified mail
385,NoFile,SMTP be sent this information via using a Georgian MIA mail server,0,information was intended to be sent via SMTP using a
386,NoFile,It used one of four embedded sender email addresses (@mia.gov.ge) to send files via email to another email address on the same mail server,0,MIA mail server. It used one of four embedded
387,NoFile,SOURFACE is a downloader,0,Cyber Espionage C: SOURFACE is a downloader that obtains
388,NoFile,The first thread sends beacons that contain the process listing of the compromised host,0,server. The first thread sends beacons that contain the
389,NoFile,The second thread downloading stage two payloads,0,thread is responsible for downloading and executing stage two
390,NoFile,CHOPSTICK are uploaded the contents of edg6EF885E2.tmp,0,the contents of edg6EF885E2.tmp are uploaded CHOPSTICK deletes the file.
391,NoFile,CHOPSTICK uploading edg6EF885E2.tmp,0,"activity log, edg6EF885E2.tmp. After uploading edg6EF885E2.tmp, CHOPSTICK continues to"
392,NoFile,be used email to send out the collected credentials,0,email and HTTP can be used to send out the
393,NoFile,a threat actor-controlled IP address dropped a Poison Ivy remote access tool (RAT) onto victims’ systems,0,actor-controlled IP address that dropped a Poison Ivy remote
394,NoFile,these exploits downloaded a payload hosted at: hxxp://103.27.108.45/img/js.php,0,"In turn, these exploits downloaded and decoded a payload"
395,NoFile,SOGU (aka Kaba) callback traffic sent to over assign.ddnsking.com port 443,0,(aka Kaba) callback traffic sent to assign.ddnsking.com over port
396,NoFile,the malware begins calling home,0,"ID: Meanwhile, the malware begins calling home, whilst also"
397,NoFile,it downloads files,0,"in its name (it downloads and then executes) files,"
398,NoFile,ActionScript The shellcode is downloaded in as a GIF image,0,latest patches. The shellcode is downloaded in ActionScript as a
399,NoFile,it downloads an executable via the InternetOpenURLA and InternetReadFile functions,0,"Windows’ VirtualProtect function, it downloads an executable via the"
400,NoFile,this variant connected to a CnC server at windows.ddns.us,0,pattern of YFds*&^ff and connected to a CnC server
401,NoFile,This Poison Ivy variant connected to a CnC server at ids.ns01.us,0,This Poison Ivy variant connected to a CnC server
402,NoFile,the DLL file connect to hardcoded C&C URLs specified in the configuration data,0,below) and attempt to connect to hardcoded C&C URLs
403,NoFile,the malware download and execute additional malicious components,0,may receive instructions to download and execute additional malicious components. It
404,NoFile,the original backdoor process Some of these components being downloaded and executed,0,components have been observed being downloaded and executed by the original backdoor
405,NoFile,it sending a network heartbeat package,0,"of its target, it sending a network heartbeat package"
406,NoFile,APT-TOCS is downloading the script functionalities of Shellcode,0,core step of APT-TOCS is downloading the script functionalities of
407,NoFile,the script functionalities of Shellcode downloads a field of data into memory,0,"functionalities of Shellcode, which downloads a field of data"
408,NoFile,attack downloading files,0,"targeted systems, such as downloading and uploading files, executing"
409,NoFile,attack uploading files,0,"such as downloading and uploading files, executing designated programs,"
410,NoFile,This class file downloads and decodes an XOR 0xC8 encoded Windows PE executable payload from http://mfa.gov.af/content/images/icon35.png,0,jre7u61windows/x86/Update.class. This class file downloads and decodes an XOR 0xC8 encoded
411,NoFile,This applet downloads an XOR 0xFF encoded payload executable from the URL https://amco- triton.co.jp/js/dl/in.jpg,0,"same class path, and downloads an XOR 0xFF encoded"
412,NoFile,The XOR 0xC8 encoded payload downloaded from http://mfa.gov.af/content/images/icon35.png,0,XOR 0xC8 encoded payload downloaded from http://mfa.gov.af/content/images/icon35.png decodes into
413,NoFile,This backdoor connects to the faux Oracle Java themed command and control (C2) domain oracle0876634.javaplug-in.com,0,by dbgeng.dll This backdoor connects to the faux Oracle
414,NoFile,"This executable connect to tiger.gamma-international.de, a domain registered to Gamma International GmbH",0,"v3.00, and attempted to connect to tiger.gamma-international.de, a domain"
415,NoFile,the spyware download additional modules from a command & control (C&C) server,0,"modular design, and can download additional modules from a"
416,NoFile,The spyware sends them to the C&C server,0,"certain naming convention, then sends them to the C&C"
417,NoFile,The samples communicated with 77.69.140.194,0,"C&C server: The samples communicated with 77.69.140.194, which belongs"
418,NoFile,it connect to the Bahrain C&C server,0,and allowed it to connect to the Bahrain C&C
419,NoFile,shellcode downloaded a second stage from ar-24.com,0,exploit loaded shellcode that downloaded a second stage UAE
420,NoFile,a second stage downloaded spyware from ar-24.com,0,"ar-24.com, which in turn downloaded spyware from ar-24.com. We"
421,NoFile,The document download a second stage from rcs-demo.hackingteam.it,0,exploit and attempted to download a second stage from
422,NoFile,shell code download a second stage from faddeha.com,0,loading shell code to download a second stage from
423,NoFile,The exploit downloaded a second stage,0,"on VirusTotal. The exploit downloaded a second stage, which"
424,NoFile,a second stage downloaded a sam- ple of SpyNet from maile-s.com,0,"stage, which in turn downloaded a sam- ple of"
425,NoFile,The attack downloaded an instance of SpyNet from isteeler.com,0,to posting. The attack downloaded an instance of SpyNet
426,NoFile,some documents that differed in their hash downloaded the same pay- load,0,differed in their hash downloaded the same pay- load).
427,NoFile,The exploits downloaded instances of SpyNet from upload.bz,0,load). The exploits primarily downloaded instances of SpyNet from
428,NoFile,Two of the other CVE-2012-0158 exploits DarkComet down- loaded from www.getmedia.us and www.technopenta.com,0,the other CVE-2012-0158 exploits downloaded DarkComet from www.getmedia.us and
429,NoFile,a piece of malware upload screenshots,0,"can report system information, upload screenshots, and drop and"
430,NoFile,spear-phishing attacks drop a custom downloader,0,in spear-phishing attacks that drop a custom downloader used
431,NoFile,The malware connects back to the exploit domain pic.nicklockluckydog.org the subdomain ssl.nicklockluckydog.org,0,16E5A27BD55E0B4E595C9743F4C75611 (ticrf.rat). The malware connects back to the exploit domain
432,NoFile,the downloader download additional malware on the victim's system,0,the downloader is to download and execute additional malware
433,NoFile,the downloader download an encrypted malicious payload,0,a compromised website to download an encrypted malicious payload
434,NoFile,the downloader download additional malware on the victim's system,0,the downloader is to download and execute additional malware
435,NoFile,the downloader download an encrypted malicious payload,0,a compromised website to download an encrypted malicious payload
436,NoFile,BlackEnergy custom plugins DDoS attacks launching,0,BlackEnergy custom plugins for launching DDoS attacks. There are
437,NoFile,main.dll is downloaded a configuration file from on the server an infected system,0,"analysis, a configuration file is downloaded from the server by"
438,NoFile,Linux Hook main module communicated with the same CnC server,0,Linux Hook main module communicated with the same CnC
439,NoFile,"Siemens ""ccprojectmgr.exe"" downloaded a handful of different payloads",0,"July 2014, Siemens ""ccprojectmgr.exe"" downloaded and executed a handful"
440,NoFile,BE dropper installs its driver,0,2010. While BE dropper installs its driver under a
441,NoFile,is used a WebDAV URL for connections,0,"a WebDAV URL which is used for connections, a username"
442,NoFile,be uploaded data from the victim,0,from the victim should be uploaded The Cloud Atlas implants
443,NoFile,the implant is downloaded data,0,"to the account, which is downloaded by the implant, decrypted"
444,NoFile,the malware uploads the replies back to via the server the same mechanism,0,"In turn, the malware uploads the replies back to"
445,NoFile,the malware The files stored in the randomly named folder were uploaded,0,the randomly named folder were uploaded by the malware and
446,NoFile,The Chinese running a MITM attack,0,(UTC/GMT) The Chinese are running a MITM attack on
447,NoFile,is carried out the MITM on the 2001:252::/32 network,0,"therefore that the MITM is carried out on the 2001:252::/32 network,"
448,NoFile,is being conducted against a MITM attack traffic between China’s nationwide education and research network CERNET and www.google.com,0,that a MITM attack is being conducted against traffic between China’s
449,NoFile,IP hijacking performing,0,is performed either by performing IP hijacking or by
450,NoFile,reconfiguring a router to forward the HTTPS traffic to a transparent SSL proxy,0,hijacking or by simply reconfiguring a router to forward
451,NoFile,Injected websites load a remote JavaScript into the victim's browser,0,publishing platform. Injected websites load a remote JavaScript into
452,NoFile,Java exploits The payload dropped,0,various configurations. The payload dropped by these Java exploits
453,NoFile,This drops the malicious file with the MD5 7731d42b043865559258464fe1c98513,0,an encrypted resource. This drops the malicious file with
454,NoFile,an Epic backdoor connects to with the following C&Cs a generic internal ID of 1156fd22- 3443-4344-c4ffff,0,"an Epic backdoor which connects to the following C&Cs,"
455,NoFile,The replies are sent back to through the C&C the same channel,0,and processes. The replies are sent back to the C&C
456,NoFile,the backdoor During sends a pack with the victim's system information the first C&C call,0,"C&C call, the backdoor sends a pack with the"
457,NoFile,All further information sent to the C&C,0,information. All further information sent to the C&C is
458,NoFile,the attackers sent a large amount of commands to the victims,0,large amount of commands sent to the victims by
459,NoFile,the attackers send a template of commands,0,"the server, the attackers send a template of commands:"
460,NoFile,These top level packages deploy both updated Epic backdoors and Turla Carbon system backdoors to confirmed victims,0,These top level packages deploy both updated Epic backdoors
461,NoFile,This acts as a dropper for the following modules,0,debug path inside: This acts as a dropper for
462,NoFile,The majority of the samples we analyzed connect to intel-update.com and update-mirror.com,0,"the samples we analyzed connect to intel-update.com and update-mirror.com,"
463,NoFile,a sample connected to both intel- update.com and ultrasms.ir,0,with a sample that connected to both intel- update.com
464,NoFile,This sample connects to the aforementioned intel-update.com as well as plugin-adobe.com,0,a Stealer variant that connects to the aforementioned intel-update.com
465,NoFile,the sample connecting to plugin- adobe.com,0,"Aside from the sample connecting to plugin- adobe.com, we"
466,NoFile,CozyDuke downloaded droppers for DLL files reminiscent of OnionDuke,0,"has, in some instances, downloaded and executed droppers for"
467,NoFile,a number of binaries receive instructions from a set of command and control (C2) servers,0,of binaries coded to receive instructions from a set
468,NoFile,The KernelBot implants C2 servers hard-coded directly into the sample receive targeting instructions from,0,b5ac964a74091d54e091e68cecd5b532) The KernelBot implants receive targeting instructions from C2
469,NoFile,a KernelBot variant connects to both www.sapporo-digital-photoclub.com and wakayamasatei.com,0,a KernelBot variant that connects to both www.sapporo-digital-photoclub.com and
470,NoFile,the attackers pushed a configuration update to four controls servers,0,"and 24th, the attackers pushed a configuration update to"
471,NoFile,This PlugX variant connected to a Google Code project at code.google.com/p/udom/,0,certificate. This PlugX variant connected to a Google Code
472,NoFile,This sample C2 connected to for luxscena.com,0,detected as Backdoor.APT.Preshin and connected to luxscena.com for C2.
473,NoFile,it C2 used hk.java-se.com for,0,as Backdoor.APT.PISCES and it used hk.java-se.com for C2. The
474,NoFile,it connect to u.java-se.com,0,Backdoor.APT.PISCES and observed it connect to u.java-se.com. Both of
475,NoFile,sent back the valuable information to the attacker,0,information is copied and sent back to the attacker. The
476,NoFile,The simple attacks FTP upload through them,0,compress the files and upload them through FTP or
477,NoFile,the attackers initiate communications with on compromised computers the border network,0,either the attackers can initiate communications with compromised computers
478,NoFile,the compromised computers initiate communications with the attacker,0,the compromised computers can initiate communications with the attacker.
479,NoFile,The module connects to autolace.twilightparadox.com (or automachine. servequake.com),0,manner. 1. The module connects to autolace.twilightparadox.com (or automachine.
480,NoFile,the module send identical request using again a different HTTP path,0,module may try to send identical request again but
481,NoFile,The result of this execution uploaded to the C&C server,0,the stolen data and uploaded to the C&C server.
482,NoFile,it sending additional in- formation,0,keyword «minmei» it continues sending additional in- formation. «Minmei»
483,NoFile,Igfxext.exe download a file,0,table above). Igfxext.exe can download a file and drop
484,NoFile,a VBScript download the below payload,0,affected users’ system to download the below payload: function
485,NoFile,the system downloads install.exe,0,"script executes, the system downloads install.exe, which has the"
486,NoFile,the malware TCP port 1913 establishes a SOCKS5 connection to using 192.157.198.103,0,"executed, the malware first establishes a SOCKS5 connection to"
487,NoFile,"The malware sends the SOCKS5 connection request ""05 01 00""",0,port 1913. The malware sends the SOCKS5 connection request
488,NoFile,"The malware requests a connection to 192.184.60.229 on TCP port 81 using the command ""05 01 00 01 c0 b8 3c e5 00 51""",0,"00"". The malware then requests a connection to 192.184.60.229"
489,NoFile,The deflated exe was a variant of the same downloader described above,0,attachment. The deflated exe was a variant of the
490,NoFile,The deflated exe SOCKS5 proxy connected to over via 198.55.115.71 port 1913,0,downloader described above and connected to 198.55.115.71 over port
491,NoFile,The secondary payload connected to the known APT3 domains,0,newnotepad.exe (MD5 8849538ef1c3471640230605c2623c67) and connected to the known APT3
492,NoFile,a post exploitation tool download,0,"to infect other systems, download additional tools, remove log"
493,NoFile,the sample connect to the C2 located at 1.9.5.38:443,0,will only attempt to connect directly using a raw
494,NoFile,The malicious sample sends an initial beacon to the C2,0,sample. The malicious sample sends an initial beacon to
495,NoFile,The beacon sent to the C2,0,defined key 0x1C and sent to the C2. The
496,NoFile,the routine receiving incoming commands,0,"beacon, the routine loops receiving incoming commands and executes"
497,NoFile,the routine sending the initial beacon,0,"I VE 6 After sending the initial beacon, the"
498,NoFile,This inbound payload is received,0,header. This inbound payload is received unconditionally and regardless of
499,NoFile,is initiated a connection to the C2 to the stati- cally defined IP address,0,connection to the C2 is initiated to the stati- cally
500,NoFile,the sample sending the initial authentication packet,0,"in Appendix E. After sending the initial authentication packet,"
501,NoFile,An example authentication packet sent to the C2,0,An example authentication packet sent to the C2 is
502,NoFile,is sent an 8 byte key to the client,0,an 8 byte key is sent to the client which
503,NoFile,The malware sends a heartbeat/keepalive packet every 2 minutes,0,the C2. The malware sends and receives a heartbeat/keepalive
504,NoFile,The malware receives a heartbeat/keepalive packet every 2 minutes,0,The malware sends and receives a heartbeat/keepalive packet every
505,NoFile,download files,0,"of implemented commands include download and upload files, installing"
506,NoFile,upload files,0,"commands include download and upload files, installing new .NET"
507,NoFile,downloading a list of C2 servers from an HTTP URL,0,the binary that allows downloading a list of C2
508,NoFile,being sent 64 random bytes to the C2,0,of 64 random bytes being sent to the C2. The
509,NoFile,receiving chunks of the response,0,"of POST payload and receiving chunks of the response,"
510,NoFile,the malware sending compressed binary blobs via the channel of choice,0,the malware will start sending and receiving compressed binary
511,NoFile,the malware receiving compressed binary blobs via the channel of choice,0,will start sending and receiving compressed binary blobs via
512,NoFile,This handler class for command ID 8 upload arbitrary files,0,"C2 commands, thus enabling upload and download of arbitrary"
513,NoFile,This handler class for command ID 8 download arbitrary files,0,thus enabling upload and download of arbitrary files. This
514,NoFile,It listening for incoming connections,0,other hosts and also listening for incoming connections. The
515,NoFile,The incoming connection contents are forwarded to the C2,0,The incoming connection contents are forwarded to the C2 and
516,NoFile,is passed data from the C2 on to connections,0,data from the C2 is passed on to connections. It
517,NoFile,The standard output channel of that command is provided back to the C2,0,channel of that command is provided back to the C2.
518,NoFile,The malware used in these attacks exfiltrated data,0,"attacks sought out and exfiltrated data, based on keyword"
519,NoFile,the malware exfiltrate certain types of data,0,"to search for and exfiltrate certain types of data,"
520,NoFile,a third malware component downloaded an IRC RAT from various compromised websites,0,a third malware component downloaded an IRC RAT from
521,NoFile,the dropper connect remote servers,0,"conime.exe to attempt to connect remote servers, upload and"
522,NoFile,the dropper upload the bash script ~pr1.tmp,0,"to connect remote servers, upload and run the bash"
523,NoFile,This information is then sent to the C&C server,0,of MiniDuke This information is then sent to the C&C server
524,NoFile,The payload is downloaded in using the file named fdbywu the urlmon!URLDownloadToFileA API,0,given below: The payload is downloaded in the file named
525,NoFile,the remote attacker HTTP send the results back to through the command-and-control (C&C) server,0,executing the commands to send the results back to
526,NoFile,the main implant code TCP port 443 communicates with on the attacker-controlled server at testqweasd.tk (211.43.220.89),0,implant code which then communicates with the attacker-controlled server
527,NoFile,Gh0st RAT delivering system-specific details back to the attacker,0,variant. In addition to delivering system-specific details back to
528,NoFile,malicious Java Applets install malware,0,Java Applets designed to install malware on their systems.
529,NoFile,Attackers upload new webshells or add simple China Chopper style modifications,0,certainty. Attackers will often upload new webshells or add
530,NoFile,was being leveraged to the website target users with Flash Exploits,0,Lab reported the website was being leveraged to target users with
531,NoFile,Java exploits install malware on the target system,0,Java exploits designed to install malware on the target
532,NoFile,the exploits install either a 32-bit or 64-bit version of the malware,0,"successful, the exploits will install either a 32-bit or"
533,NoFile,The PlugX sample connects to the blog,0,jduhf873jdu7.blog.163.com The PlugX sample connects to the blog and
534,NoFile,This implant connected to a C2 node that overlapped with prennera.com,0,DTOPTOOLZ digitalsignature. This implant connected to a C2 node
535,NoFile,BITTERBUG uploading files,0,"backdoor executable capable of uploading and downloading files, listing"
536,NoFile,BITTERBUG downloading files,0,"capable of uploading and downloading files, listing running processes,"
537,NoFile,BITTERBUG transferring selected files to its command and control (C2) server,0,"file listings, and automatically transferring selected files to its"
538,NoFile,BITTERBUG beacon to by the C2 server sending the computer name and username of the compromised system,0,Next BITTERBUG typically will beacon to the C2 server
539,NoFile,BITTERBUG download the files listed in Table 1,0,then may attempt to download the files listed in
540,NoFile,The final two files are downloaded to the user’s Startup directory,0,The final two files are downloaded to the user’s Startup
541,NoFile,"BITTERBUG uploads the running process list, document file list, and all documents to the following URI",0,"%APPDATA%\Microsoft\prc.dat Finally, BITTERBUG typically uploads the running process list,"
542,NoFile,The malware TCP port 80 communicates on,0,• The malware typically communicates on TCP port 80:
543,NoFile,code loaded a malicious Javascript file from a remote server,0,and include code that loaded a malicious Javascript file
544,NoFile,Scanbox sending the information to the C&C server,0,something like this: Before sending the information to the
545,NoFile,It sent all keystrokes to periodically the C&C,0,are being recorded and sent to the C&C periodically.
546,NoFile,It send keystrokes when the user submits web forms that can potentially include passwords and other sensitive data,0,periodically. It will also send keystrokes when the user
547,NoFile,the malware transfer files to using the command and control servers standard file IO commands,0,"established, the malware can transfer files to and from"
548,NoFile,the malware transfer from files using the command and control servers standard file IO commands,0,"established, the malware can transfer files to and from"
549,NoFile,The survey is then uploaded to in with the server a specified folder the generated name,0,as 664gher.TAR. The survey is then uploaded to the server in
550,NoFile,Files being uploaded to the cloud server,0,AES cipher-block-chaining (CBC) before being uploaded to the cloud server.
551,NoFile,the malware downloads the new configuration file,0,"the server, the malware downloads the new configuration file"
552,NoFile,be downloaded they,0,are found they will be downloaded decrypted and used as
553,NoFile,the malware downloaded another encrypted configuration file,0,file which the malware downloaded and decrypted. The configuration
554,NoFile,All of this information is exfiltrated back via the same WebDAV connection,0,All of this information is exfiltrated back via the same
555,NoFile,are downloaded these from in the share one go,0,"with other plugins, these are downloaded and deleted from the"
556,NoFile,the binary retrieve the listening port to use for incoming connections,0,the configuration section and retrieve the listening port to
557,NoFile,the malware connect to on the domain name the specified port,0,malware would attempt to connect to the domain name
558,NoFile,four IP addresses connected to the proxy malware,0,four IP addresses that connected to the proxy malware:
559,NoFile,This host use the router proxy to connect to webdav.cloudme.com,0,VPS service and would use the router proxy to
560,NoFile,This host uploads new malware components,0,"user data, and also uploads new malware components. Health"
561,NoFile,this IP connect to on our router the malware management port,0,we observed this IP connect to our router on
562,NoFile,another IP be connected to the newly opened port,0,newly opened port would be connected to by another IP
563,NoFile,this IP connect to the opened port,0,"Unlocker, this IP would connect to the opened port"
564,NoFile,Recordings uploaded periodically to the attackers,0,"as *.mp4 files, and uploaded to the attackers periodically."
565,NoFile,These data uploaded to an FTP account,0,data are encrypted and uploaded to an FTP account
566,NoFile,Collected data be uploaded to a DynDNS domain currently hosted on a US webhosting service,0,SSID Collected data will be uploaded to a DynDNS domain
567,NoFile,The encrypted files uploaded to the WebDAV shares,0,time. The encrypted files uploaded to the WebDAV shares
568,NoFile,were uploaded the files themselves to the WebDAV share,0,after the files themselves were uploaded to the WebDAV share.
569,NoFile,the malware downloaded something unexpected and wholly different from what we have discussed until now,0,"Inception framework, the malware downloaded something unexpected and wholly"
570,NoFile,These files were downloaded as from encrypted *.bin files the accounts carter0648 and frogs6352,0,until now. These files were downloaded as encrypted *.bin files
571,NoFile,The file command uploading files,0,"the current directory, and uploading and downloading files. connect"
