,label,text-rel,label_num,text-neigh
272,NoNetwork,This configuration executes zhCat,0,%% ## This configuration executes zhCat to connect back
273,NoNetwork,This zhCat instance is running cmd.exe,0,"443. This zhCat instance is running cmd.exe, effectively making it"
274,NoNetwork,the slideshow.zip file When writes several files opened,0,"opened, the slideshow.zip file writes and executes several files:"
275,NoNetwork,the slideshow.zip file When executes several files opened,0,slideshow.zip file writes and executes several files: C:\Users\Username\AppData\Local\Temp\IXP000.TMP\AdobeR1.exe C:\Users\
276,NoNetwork,When are deleted both AdobeR1.exe and pictures.exe the slideshow is closed,0,both AdobeR1.exe and pictures.exe are deleted The AdobeR1 file writes
277,NoNetwork,The AdobeR1 file writes a series of executable files,0,deleted. The AdobeR1 file writes a series of executable
278,NoNetwork,GooglUpd cleans up the program files if they exist,0,"then runs GooglUpd, which cleans up the program files if"
279,NoNetwork,AdbrRader writes the file vgadmysadm.tmp with the name of another registry key 2 with startup info,0,through registry key 2) writes the file vgadmysadm.tmp with
280,NoNetwork,rundl132 writes the external IP,0,Internet Files\Content.IE5\Q7B90TFG\raw1.txt Then rundl132 writes the external IP to:
281,NoNetwork,the attacker triggered the execution of a file on the victim’s system,0,the attacker has already triggered the execution of a
282,NoNetwork,an attacker Java code executing with the permissions of the host application,0,"application in unintended ways, executing Java code with the"
283,NoNetwork,a sample Javascript snippet execute shell command,0,sample Javascript snippet to execute shell command. 3 http://developer.android.com/reference/android/webkit/WebView.html#
284,NoNetwork,the attacker modify files that the host app can write to,0,"the victim’s device, or modify files that the host"
285,NoNetwork,an attacker load executables compiled from JNI code,0,"5, an attacker can load executables compiled from JNI"
286,NoNetwork,the RAT create a file mapping named &*SDKJfhksdf89*DIUKJDSF&*sdfsdf78sdfsdf,0,the RAT attempts to create a file mapping named
287,NoNetwork,the RAT load a binary representation of a date/time value from a file C:\RECYCLER\restore.dat,0,"running, the RAT will load a binary representation of"
288,NoNetwork,The malware execute this file via the WinExec API,0,"temporary directory, and then execute this file via the"
289,NoNetwork,the malware delete the content saved from the first request,0,"Finally, the malware will delete the content saved from"
290,NoNetwork,This dropper writing the payload to disk,0,an embedded resource before writing the payload to disk
291,NoNetwork,This dropper executing it,0,payload to disk and executing it. Several instances of
292,NoNetwork,Both the document and executable are written to disk,0,the document and executable are written to disk and the
293,NoNetwork,Both the document and executable executed via the ShellExecute             API (using the verb open),0,to disk and the executed via the ShellExecute API
294,NoNetwork,the dropper deletes itself via a batch file,0,"McUpdate. Finally, the dropper deletes itself via a batch"
295,NoNetwork,The attacker uses the Microsoft.XMLDOM ActiveX control to load a one-line XML string containing a file path to the EMET DLL,0,prevention (DEP) The attacker uses the Microsoft.XMLDOM ActiveX control
296,NoNetwork,The attacker overwrites the vftable pointer of a flash.Media.Sound() object in to memory point to the pivot,0,code. The attacker then overwrites the vftable pointer of
297,NoNetwork,the malware creates files sqlrenew.txt and stream.exe when the shellcode is executed,0,"is executed, the malware creates files sqlrenew.txt and stream.exe."
298,NoNetwork,"The tail of the image file is decoded, and written to these files",0,"of the image file is decoded, and written to these files. sqlrenew.txt"
299,NoNetwork,is then executed sqlrenew.txt with the LoadLibraryA Windows API call,0,to these files. sqlrenew.txt is then executed with the LoadLibraryA Windows
300,NoNetwork,The attackers delete all traces of their tools as soon as an attack was carried out successfully,0,very careful to immediately delete all traces of their
301,NoNetwork,he attackers deleted their iframe placement and backdoored executables from the hotel network,0,"was closed, the attackers deleted their iframe placement and"
302,NoNetwork,The attackers de- leted traces of their work from earlier attacks in another hotel,0,network. The attackers successfully deleted traces of their work
303,NoNetwork,"This component writes the retrieved values ondisk to a randomly named .tmp, file like ffffz07131101.tmp",0,component then encrypts and writes the retrieved values ondisk
304,NoNetwork,This keylogger module stores gathered data in a log file,0,keylogger module encrypts and stores gathered data in a
305,NoNetwork,word docs executed backdoors,0,backdoors or downloaded and executed backdoors from remote web
306,NoNetwork,WinRar SFX file starts the module from %APPDATA%\Microsoft\Crypto\DES64v7\msieckc.exe,0,file that drops and starts the module from %APPDATA%\Microsoft\Crypto\DES64v7\msieckc.exe.
307,NoNetwork,It removing some older components,0,"is also capable of removing some older components, the"
308,NoNetwork,a WinRar SFX file starts the module from %APPDATA%\Microsoft\Display\DmaUp3. exe,0,file that drops and starts the module from %APPDATA%\Microsoft\Display\DmaUp3.
309,NoNetwork,It runs it,0,component to disk and runs it. TLP: Green For
310,NoNetwork,the virus finds executable files,0,"disk number 20 (Z:\), finds executable files and infects"
311,NoNetwork,the virus infects them,0,finds executable files and infects them. The code simply
312,NoNetwork,the infector changes the entrypoint of executable files,0,"infection routine, the infector changes the entrypoint of executable"
313,NoNetwork,the infector creates an .rdat section,0,"entrypoint of executable files, creates an .rdat section, and"
314,NoNetwork,the infector inserts a small loader in the section,0,"an .rdat section, and inserts a small loader in"
315,NoNetwork,the infector puts its main payload in the overlay,0,"in the section, then puts its main payload in"
316,NoNetwork,They create archive files containing the content they want to exfiltrate,0,information theft. They generally create archive files containing the
317,NoNetwork,the exploit executing a file named svohost.exe in the temporary folder of the currently logged-in user,0,host by dropping and executing a file named in
318,NoNetwork,The binary drops a copy of itself in the Application Data folder of the currently logged-in user,0,the Troj/ReRol.A The binary drops a copy of itself
319,NoNetwork,It execute binaries,0,can also download and execute binaries. & The data
320,NoNetwork,is created a mutex called PittyTiger,0,a mutex called PittyTiger is created Persistence is achieved by
321,NoNetwork,The qmgrxp.exe binary is a simple copy of the original binary,0,our The qmgrxp.exe binary is a simple copy of
322,NoNetwork,The binary is also copied to the user’s Application Data directory,0,in our The binary is also copied to the user’s Application
323,NoNetwork,The shellcode contained in the Word file executes it,0,"the following file, and executes it: - C:\Documents and"
324,NoNetwork,This tmp file is then copied to C:\Windows\system32\Nwsapagentex.dll,0,our This tmp file is then copied to C:\Windows\system32\Nwsapagentex.dll and registered
325,Network,Both backdoors were dropped from malicious documents built utilizing the Tran Duy Linh exploit kit,1,and WATERSPOUT. Both backdoors were dropped from malicious documents built
326,Network,sent a spear phish email to a Taiwanese government ministry,1,a spear phish email sent to a Taiwanese government
327,Network,APT12 deliver these exploit documents via phishing emails,1,CVE-2012-0158. FireEye observed APT12 deliver these exploit documents via
328,Network,it HIGHTIDE drops,1,"file is opened, it drops HIGHTIDE in the form"
329,Network,The RIPTIDE exploit document drops its executable file,1,The RIPTIDE exploit document drops its executable file into
330,Network,the HIGHTIDE exploit document drops its executable file,1,the HIGHTIDE exploit document drops its executable file into
331,Network,a different spear phish email sent from to lilywang823@gmail.com a technology company located in Taiwan,1,different spear phish email sent from lilywang823@gmail.com to a
332,Network,this malicious document dropped a backdoor,1,"above, this malicious document dropped a backdoor to C:\DOCUMENTS"
333,Network,This spear phish contained a malicious Word document that exploited CVE-2012-0158,1,Taiwan. This spear phish contained a malicious Word document
334,Network,spear phishing emails targeting a high-technology company in Japan,1,of spear phishing emails targeting a high-technology company in
335,Network,Attached to another malicious document this email,1,high-technology company in Japan. Attached to this email was
336,Network,This malicious Word document dropped a backdoor,1,MD5 of 499bec15ac83f2c8998f03917b63652e and dropped a backdoor to C:\DOCUMENTS
337,Network,The sample cb3dcde34fd9ff0e19381d99b02f9692 connected to documents.myPicture.info and www.documents.myPicture.info,1,cb3dcde34fd9ff0e19381d99b02f9692. The sample cb3dcde34fd9ff0e19381d99b02f9692 connected to documents.myPicture.info and www.documents.myPicture.info
338,Network,that module started producing the following traffic,1,"it, and that module started producing the following traffic:"
339,Network,it asks the server for a command,1,"command(s) Once acknowledged, it asks the server for a"
340,Network,the server returns a new command to execute,1,"command, and the server returns a new command to"
341,Network,it C&C The command receives from,1,2014 The command it receives from C&C above (swim.onlinewebshop.net)
342,Network,the malware connects to the new C&C,1,"After that, the malware connects to the new C&C,"
343,Network,the malware asking for another command,1,"to the new C&C, asking it for another command:"
344,Network,it The command receives,1,"2014 The command it receives is called UpLoad, so"
345,Network,it uploads all the collected logs to the server,1,"called UpLoad, so it uploads all the collected logs"
346,Network,it The files uploads,1,Status:200 The files it uploads are stored inside its
347,Network,Snake insert traffic destined to its C&C servers,1,allowing Snake to covertly insert traffic destined to its
348,Network,it generate outbound requests,1,API in order to generate outbound requests. Whenever the
349,Network,the driver C&C be delivered back to,1,to the driver to be delivered back to C&C. NDIS
350,Network,it send data by using a private TCP/IP stack,1,"handler functions, it can send receive data by using"
351,Network,it receive data by using a private TCP/IP stack,1,"functions, it can send/ receive data by using a"
352,Network,the underlying miniport driver receives data from the network,1,"the underlying miniport driver receives data from the network,"
353,Network,the driver respond with messages like HTTP/1.1 200 OK or HTTP/1.1 500 Server Error,1,HTTP the driver will respond with messages like HTTP/1.1
354,Network,this Snake DLL module The remote commands received,1,communications. The remote commands received by this Snake DLL
355,Network,the DLL post the data,1,"write_peer_nfo • read_peer_nfo To post the data, the DLL"
356,Network,One of the Snake components been downloaded from a remote C&C server,1,components that could have been downloaded from a remote C&C
357,Network,"This file is uploaded by to along with the usermode-centric Snake rootkit the C&C server other configuration files, such as mtmon.sdb, mtmon32.sdb, gstatsnd.bin, gstat.bin, gstat32.bin, and other log files found in the %windows%\$NtUninstallQrandom$ directory",1,Theory Library) algorithm and is uploaded by the usermode-centric Snake
358,Network,The attacker deliver the generated shellcode back to to the reconnaissance tool be applied against the identified hosts by running the tool with the ‘exp_os’ switch,1,"Metasploit framework, and then deliver the generated shellcode back"
359,Network,the tool delivers the payload,1,If the tool successfully delivers the payload and exploits
360,Network,The first set of commands force the malware to behave as a simple downloader,1,first set of commands force the malware to behave
361,Network,uploading files from the compromised system,1,executing arbitrary commands or uploading and downloading files from
362,Network,downloading files from the compromised system,1,commands or uploading and downloading files from the compromised
363,Network,The malware transfer to files the C&C server,1,"on the infected machine, transfer files to and from"
364,Network,The malware transfer from files the C&C server,1,"on the infected machine, transfer files to and from"
365,Network,It connects to www.dicemention.com,1,written in Delphi and connects to www.dicemention.com. Some samples
366,Network,"DerusbiThread::DerusbiThread selects a port between 40,000 and 45,000 to use as a listening port",1,"PCC_SOCK object allocates, DerusbiThread::DerusbiThread selects a port between 40,000"
367,Network,DerusbiThread::DerusbiThread opens the port as a listener,1,the specified port and opens the port as a
368,Network,The device driver inspects incoming network traffic from any client connecting to the victim machine,1,later. The device driver inspects incoming network traffic from
369,Network,reroute the network traffic,1,makes the decision to reroute the network traffic to
370,Network,the driver redirect appropriate TCP sessions,1,instruct the driver to redirect appropriate TCP sessions to
371,Network,"The Derusbi server variant listen an available, random port",1,"machine upon which to listen After selecting the port,"
372,Network,the attacker upload files,1,"attacker the ability to upload download, enumerate, delete, search,"
373,Network,the attacker download files,1,"the ability to upload, download enumerate, delete, search, and"
374,Network,their implants send data out of using the network a victim network’s mail server,1,configuring their implants to send data out of the
375,Network,The backdoor MIA email addresses ending with @mia.ge.gov communicate via,1,MIA mail server and communicate via MIA email addresses
376,Network,APT28’s backdoor sent an email message using a subject line related to driver’s licenses (in Georgian),1,"mail server, APT28’s backdoor sent an email message using"
377,Network,the SOURFACE downloader C2 communications used hard-coded IP addresses for,1,"2013, the SOURFACE downloader used hard-coded IP addresses for"
378,Network,the future CORESHELL samples use domains,1,the future CORESHELL samples use domains. OF SOURFACE ECOSYSTEM
379,Network,it uploads data,1,encrypts data that it uploads with an RSA public
380,Network,EVILTOSS variants use he Simple Mail Transfer Protocol (SMTP) to send stolen data in an attachment named detaluri. dat,1,netui.dll. EVILTOSS variants may use the Simple Mail Transfer
381,Network,sends out through it a victim’s mail server,1,a preformatted email and sends it out through a
382,Network,The backdoor SMTP sent data via to nato_smtp@mail.ru,1,Figure 8. The backdoor sent data via SMTP to
383,Network,The backdoor POP received its tasking via from nato_pop@mail.ru,1,SMTP to nato_smtp@mail.ru and received its tasking via POP
384,Network,Email sent through a specified mail server,1,Appendix D. 2. Email sent through a specified mail
385,Network,SMTP be sent this information via using a Georgian MIA mail server,1,information was intended to be sent via SMTP using a
386,Network,It used one of four embedded sender email addresses (@mia.gov.ge) to send files via email to another email address on the same mail server,1,MIA mail server. It used one of four embedded
387,Network,SOURFACE is a downloader,1,Cyber Espionage C: SOURFACE is a downloader that obtains
388,Network,The first thread sends beacons that contain the process listing of the compromised host,1,server. The first thread sends beacons that contain the
389,Network,The second thread downloading stage two payloads,1,thread is responsible for downloading and executing stage two
390,Network,CHOPSTICK are uploaded the contents of edg6EF885E2.tmp,1,the contents of edg6EF885E2.tmp are uploaded CHOPSTICK deletes the file.
391,Network,CHOPSTICK uploading edg6EF885E2.tmp,1,"activity log, edg6EF885E2.tmp. After uploading edg6EF885E2.tmp, CHOPSTICK continues to"
392,Network,be used email to send out the collected credentials,1,email and HTTP can be used to send out the
393,Network,a threat actor-controlled IP address dropped a Poison Ivy remote access tool (RAT) onto victims’ systems,1,actor-controlled IP address that dropped a Poison Ivy remote
394,Network,these exploits downloaded a payload hosted at: hxxp://103.27.108.45/img/js.php,1,"In turn, these exploits downloaded and decoded a payload"
395,Network,SOGU (aka Kaba) callback traffic sent to over assign.ddnsking.com port 443,1,(aka Kaba) callback traffic sent to assign.ddnsking.com over port
396,Network,the malware begins calling home,1,"ID: Meanwhile, the malware begins calling home, whilst also"
397,Network,it downloads files,1,"in its name (it downloads and then executes) files,"
398,Network,ActionScript The shellcode is downloaded in as a GIF image,1,latest patches. The shellcode is downloaded in ActionScript as a
399,Network,it downloads an executable via the InternetOpenURLA and InternetReadFile functions,1,"Windows’ VirtualProtect function, it downloads an executable via the"
400,Network,this variant connected to a CnC server at windows.ddns.us,1,pattern of YFds*&^ff and connected to a CnC server
401,Network,This Poison Ivy variant connected to a CnC server at ids.ns01.us,1,This Poison Ivy variant connected to a CnC server
402,Network,the DLL file connect to hardcoded C&C URLs specified in the configuration data,1,below) and attempt to connect to hardcoded C&C URLs
403,Network,the malware download and execute additional malicious components,1,may receive instructions to download and execute additional malicious components. It
404,Network,the original backdoor process Some of these components being downloaded and executed,1,components have been observed being downloaded and executed by the original backdoor
405,Network,it sending a network heartbeat package,1,"of its target, it sending a network heartbeat package"
406,Network,APT-TOCS is downloading the script functionalities of Shellcode,1,core step of APT-TOCS is downloading the script functionalities of
407,Network,the script functionalities of Shellcode downloads a field of data into memory,1,"functionalities of Shellcode, which downloads a field of data"
408,Network,attack downloading files,1,"targeted systems, such as downloading and uploading files, executing"
409,Network,attack uploading files,1,"such as downloading and uploading files, executing designated programs,"
410,Network,This class file downloads and decodes an XOR 0xC8 encoded Windows PE executable payload from http://mfa.gov.af/content/images/icon35.png,1,jre7u61windows/x86/Update.class. This class file downloads and decodes an XOR 0xC8 encoded
411,Network,This applet downloads an XOR 0xFF encoded payload executable from the URL https://amco- triton.co.jp/js/dl/in.jpg,1,"same class path, and downloads an XOR 0xFF encoded"
412,Network,The XOR 0xC8 encoded payload downloaded from http://mfa.gov.af/content/images/icon35.png,1,XOR 0xC8 encoded payload downloaded from http://mfa.gov.af/content/images/icon35.png decodes into
413,Network,This backdoor connects to the faux Oracle Java themed command and control (C2) domain oracle0876634.javaplug-in.com,1,by dbgeng.dll This backdoor connects to the faux Oracle
414,Network,"This executable connect to tiger.gamma-international.de, a domain registered to Gamma International GmbH",1,"v3.00, and attempted to connect to tiger.gamma-international.de, a domain"
415,Network,the spyware download additional modules from a command & control (C&C) server,1,"modular design, and can download additional modules from a"
416,Network,The spyware sends them to the C&C server,1,"certain naming convention, then sends them to the C&C"
417,Network,The samples communicated with 77.69.140.194,1,"C&C server: The samples communicated with 77.69.140.194, which belongs"
418,Network,it connect to the Bahrain C&C server,1,and allowed it to connect to the Bahrain C&C
419,Network,shellcode downloaded a second stage from ar-24.com,1,exploit loaded shellcode that downloaded a second stage UAE
420,Network,a second stage downloaded spyware from ar-24.com,1,"ar-24.com, which in turn downloaded spyware from ar-24.com. We"
421,Network,The document download a second stage from rcs-demo.hackingteam.it,1,exploit and attempted to download a second stage from
422,Network,shell code download a second stage from faddeha.com,1,loading shell code to download a second stage from
423,Network,The exploit downloaded a second stage,1,"on VirusTotal. The exploit downloaded a second stage, which"
424,Network,a second stage downloaded a sam- ple of SpyNet from maile-s.com,1,"stage, which in turn downloaded a sam- ple of"
425,Network,The attack downloaded an instance of SpyNet from isteeler.com,1,to posting. The attack downloaded an instance of SpyNet
426,Network,some documents that differed in their hash downloaded the same pay- load,1,differed in their hash downloaded the same pay- load).
427,Network,The exploits downloaded instances of SpyNet from upload.bz,1,load). The exploits primarily downloaded instances of SpyNet from
428,Network,Two of the other CVE-2012-0158 exploits DarkComet down- loaded from www.getmedia.us and www.technopenta.com,1,the other CVE-2012-0158 exploits downloaded DarkComet from www.getmedia.us and
429,Network,a piece of malware upload screenshots,1,"can report system information, upload screenshots, and drop and"
430,Network,spear-phishing attacks drop a custom downloader,1,in spear-phishing attacks that drop a custom downloader used
431,Network,The malware connects back to the exploit domain pic.nicklockluckydog.org the subdomain ssl.nicklockluckydog.org,1,16E5A27BD55E0B4E595C9743F4C75611 (ticrf.rat). The malware connects back to the exploit domain
432,Network,the downloader download additional malware on the victim's system,1,the downloader is to download and execute additional malware
433,Network,the downloader download an encrypted malicious payload,1,a compromised website to download an encrypted malicious payload
434,Network,the downloader download additional malware on the victim's system,1,the downloader is to download and execute additional malware
435,Network,the downloader download an encrypted malicious payload,1,a compromised website to download an encrypted malicious payload
436,Network,BlackEnergy custom plugins DDoS attacks launching,1,BlackEnergy custom plugins for launching DDoS attacks. There are
437,Network,main.dll is downloaded a configuration file from on the server an infected system,1,"analysis, a configuration file is downloaded from the server by"
438,Network,Linux Hook main module communicated with the same CnC server,1,Linux Hook main module communicated with the same CnC
439,Network,"Siemens ""ccprojectmgr.exe"" downloaded a handful of different payloads",1,"July 2014, Siemens ""ccprojectmgr.exe"" downloaded and executed a handful"
440,Network,BE dropper installs its driver,1,2010. While BE dropper installs its driver under a
441,Network,is used a WebDAV URL for connections,1,"a WebDAV URL which is used for connections, a username"
442,Network,be uploaded data from the victim,1,from the victim should be uploaded The Cloud Atlas implants
443,Network,the implant is downloaded data,1,"to the account, which is downloaded by the implant, decrypted"
444,Network,the malware uploads the replies back to via the server the same mechanism,1,"In turn, the malware uploads the replies back to"
445,Network,the malware The files stored in the randomly named folder were uploaded,1,the randomly named folder were uploaded by the malware and
446,Network,The Chinese running a MITM attack,1,(UTC/GMT) The Chinese are running a MITM attack on
447,Network,is carried out the MITM on the 2001:252::/32 network,1,"therefore that the MITM is carried out on the 2001:252::/32 network,"
448,Network,is being conducted against a MITM attack traffic between China’s nationwide education and research network CERNET and www.google.com,1,that a MITM attack is being conducted against traffic between China’s
449,Network,IP hijacking performing,1,is performed either by performing IP hijacking or by
450,Network,reconfiguring a router to forward the HTTPS traffic to a transparent SSL proxy,1,hijacking or by simply reconfiguring a router to forward
451,Network,Injected websites load a remote JavaScript into the victim's browser,1,publishing platform. Injected websites load a remote JavaScript into
452,Network,Java exploits The payload dropped,1,various configurations. The payload dropped by these Java exploits
453,Network,This drops the malicious file with the MD5 7731d42b043865559258464fe1c98513,1,an encrypted resource. This drops the malicious file with
454,Network,an Epic backdoor connects to with the following C&Cs a generic internal ID of 1156fd22- 3443-4344-c4ffff,1,"an Epic backdoor which connects to the following C&Cs,"
455,Network,The replies are sent back to through the C&C the same channel,1,and processes. The replies are sent back to the C&C
456,Network,the backdoor During sends a pack with the victim's system information the first C&C call,1,"C&C call, the backdoor sends a pack with the"
457,Network,All further information sent to the C&C,1,information. All further information sent to the C&C is
458,Network,the attackers sent a large amount of commands to the victims,1,large amount of commands sent to the victims by
459,Network,the attackers send a template of commands,1,"the server, the attackers send a template of commands:"
460,Network,These top level packages deploy both updated Epic backdoors and Turla Carbon system backdoors to confirmed victims,1,These top level packages deploy both updated Epic backdoors
461,Network,This acts as a dropper for the following modules,1,debug path inside: This acts as a dropper for
462,Network,The majority of the samples we analyzed connect to intel-update.com and update-mirror.com,1,"the samples we analyzed connect to intel-update.com and update-mirror.com,"
463,Network,a sample connected to both intel- update.com and ultrasms.ir,1,with a sample that connected to both intel- update.com
464,Network,This sample connects to the aforementioned intel-update.com as well as plugin-adobe.com,1,a Stealer variant that connects to the aforementioned intel-update.com
465,Network,the sample connecting to plugin- adobe.com,1,"Aside from the sample connecting to plugin- adobe.com, we"
466,Network,CozyDuke downloaded droppers for DLL files reminiscent of OnionDuke,1,"has, in some instances, downloaded and executed droppers for"
467,Network,a number of binaries receive instructions from a set of command and control (C2) servers,1,of binaries coded to receive instructions from a set
468,Network,The KernelBot implants C2 servers hard-coded directly into the sample receive targeting instructions from,1,b5ac964a74091d54e091e68cecd5b532) The KernelBot implants receive targeting instructions from C2
469,Network,a KernelBot variant connects to both www.sapporo-digital-photoclub.com and wakayamasatei.com,1,a KernelBot variant that connects to both www.sapporo-digital-photoclub.com and
470,Network,the attackers pushed a configuration update to four controls servers,1,"and 24th, the attackers pushed a configuration update to"
471,Network,This PlugX variant connected to a Google Code project at code.google.com/p/udom/,1,certificate. This PlugX variant connected to a Google Code
472,Network,This sample C2 connected to for luxscena.com,1,detected as Backdoor.APT.Preshin and connected to luxscena.com for C2.
473,Network,it C2 used hk.java-se.com for,1,as Backdoor.APT.PISCES and it used hk.java-se.com for C2. The
474,Network,it connect to u.java-se.com,1,Backdoor.APT.PISCES and observed it connect to u.java-se.com. Both of
475,Network,sent back the valuable information to the attacker,1,information is copied and sent back to the attacker. The
476,Network,The simple attacks FTP upload through them,1,compress the files and upload them through FTP or
477,Network,the attackers initiate communications with on compromised computers the border network,1,either the attackers can initiate communications with compromised computers
478,Network,the compromised computers initiate communications with the attacker,1,the compromised computers can initiate communications with the attacker.
479,Network,The module connects to autolace.twilightparadox.com (or automachine. servequake.com),1,manner. 1. The module connects to autolace.twilightparadox.com (or automachine.
480,Network,the module send identical request using again a different HTTP path,1,module may try to send identical request again but
481,Network,The result of this execution uploaded to the C&C server,1,the stolen data and uploaded to the C&C server.
482,Network,it sending additional in- formation,1,keyword «minmei» it continues sending additional in- formation. «Minmei»
483,Network,Igfxext.exe download a file,1,table above). Igfxext.exe can download a file and drop
484,Network,a VBScript download the below payload,1,affected users’ system to download the below payload: function
485,Network,the system downloads install.exe,1,"script executes, the system downloads install.exe, which has the"
486,Network,the malware TCP port 1913 establishes a SOCKS5 connection to using 192.157.198.103,1,"executed, the malware first establishes a SOCKS5 connection to"
487,Network,"The malware sends the SOCKS5 connection request ""05 01 00""",1,port 1913. The malware sends the SOCKS5 connection request
488,Network,"The malware requests a connection to 192.184.60.229 on TCP port 81 using the command ""05 01 00 01 c0 b8 3c e5 00 51""",1,"00"". The malware then requests a connection to 192.184.60.229"
489,Network,The deflated exe was a variant of the same downloader described above,1,attachment. The deflated exe was a variant of the
490,Network,The deflated exe SOCKS5 proxy connected to over via 198.55.115.71 port 1913,1,downloader described above and connected to 198.55.115.71 over port
491,Network,The secondary payload connected to the known APT3 domains,1,newnotepad.exe (MD5 8849538ef1c3471640230605c2623c67) and connected to the known APT3
492,Network,a post exploitation tool download,1,"to infect other systems, download additional tools, remove log"
493,Network,the sample connect to the C2 located at 1.9.5.38:443,1,will only attempt to connect directly using a raw
494,Network,The malicious sample sends an initial beacon to the C2,1,sample. The malicious sample sends an initial beacon to
495,Network,The beacon sent to the C2,1,defined key 0x1C and sent to the C2. The
496,Network,the routine receiving incoming commands,1,"beacon, the routine loops receiving incoming commands and executes"
497,Network,the routine sending the initial beacon,1,"I VE 6 After sending the initial beacon, the"
498,Network,This inbound payload is received,1,header. This inbound payload is received unconditionally and regardless of
499,Network,is initiated a connection to the C2 to the stati- cally defined IP address,1,connection to the C2 is initiated to the stati- cally
500,Network,the sample sending the initial authentication packet,1,"in Appendix E. After sending the initial authentication packet,"
501,Network,An example authentication packet sent to the C2,1,An example authentication packet sent to the C2 is
502,Network,is sent an 8 byte key to the client,1,an 8 byte key is sent to the client which
503,Network,The malware sends a heartbeat/keepalive packet every 2 minutes,1,the C2. The malware sends and receives a heartbeat/keepalive
504,Network,The malware receives a heartbeat/keepalive packet every 2 minutes,1,The malware sends and receives a heartbeat/keepalive packet every
505,Network,download files,1,"of implemented commands include download and upload files, installing"
506,Network,upload files,1,"commands include download and upload files, installing new .NET"
507,Network,downloading a list of C2 servers from an HTTP URL,1,the binary that allows downloading a list of C2
508,Network,being sent 64 random bytes to the C2,1,of 64 random bytes being sent to the C2. The
509,Network,receiving chunks of the response,1,"of POST payload and receiving chunks of the response,"
510,Network,the malware sending compressed binary blobs via the channel of choice,1,the malware will start sending and receiving compressed binary
511,Network,the malware receiving compressed binary blobs via the channel of choice,1,will start sending and receiving compressed binary blobs via
512,Network,This handler class for command ID 8 upload arbitrary files,1,"C2 commands, thus enabling upload and download of arbitrary"
513,Network,This handler class for command ID 8 download arbitrary files,1,thus enabling upload and download of arbitrary files. This
514,Network,It listening for incoming connections,1,other hosts and also listening for incoming connections. The
515,Network,The incoming connection contents are forwarded to the C2,1,The incoming connection contents are forwarded to the C2 and
516,Network,is passed data from the C2 on to connections,1,data from the C2 is passed on to connections. It
517,Network,The standard output channel of that command is provided back to the C2,1,channel of that command is provided back to the C2.
518,Network,The malware used in these attacks exfiltrated data,1,"attacks sought out and exfiltrated data, based on keyword"
519,Network,the malware exfiltrate certain types of data,1,"to search for and exfiltrate certain types of data,"
520,Network,a third malware component downloaded an IRC RAT from various compromised websites,1,a third malware component downloaded an IRC RAT from
521,Network,the dropper connect remote servers,1,"conime.exe to attempt to connect remote servers, upload and"
522,Network,the dropper upload the bash script ~pr1.tmp,1,"to connect remote servers, upload and run the bash"
523,Network,This information is then sent to the C&C server,1,of MiniDuke This information is then sent to the C&C server
524,Network,The payload is downloaded in using the file named fdbywu the urlmon!URLDownloadToFileA API,1,given below: The payload is downloaded in the file named
525,Network,the remote attacker HTTP send the results back to through the command-and-control (C&C) server,1,executing the commands to send the results back to
526,Network,the main implant code TCP port 443 communicates with on the attacker-controlled server at testqweasd.tk (211.43.220.89),1,implant code which then communicates with the attacker-controlled server
527,Network,Gh0st RAT delivering system-specific details back to the attacker,1,variant. In addition to delivering system-specific details back to
528,Network,malicious Java Applets install malware,1,Java Applets designed to install malware on their systems.
529,Network,Attackers upload new webshells or add simple China Chopper style modifications,1,certainty. Attackers will often upload new webshells or add
530,Network,was being leveraged to the website target users with Flash Exploits,1,Lab reported the website was being leveraged to target users with
531,Network,Java exploits install malware on the target system,1,Java exploits designed to install malware on the target
532,Network,the exploits install either a 32-bit or 64-bit version of the malware,1,"successful, the exploits will install either a 32-bit or"
533,Network,The PlugX sample connects to the blog,1,jduhf873jdu7.blog.163.com The PlugX sample connects to the blog and
534,Network,This implant connected to a C2 node that overlapped with prennera.com,1,DTOPTOOLZ digitalsignature. This implant connected to a C2 node
535,Network,BITTERBUG uploading files,1,"backdoor executable capable of uploading and downloading files, listing"
536,Network,BITTERBUG downloading files,1,"capable of uploading and downloading files, listing running processes,"
537,Network,BITTERBUG transferring selected files to its command and control (C2) server,1,"file listings, and automatically transferring selected files to its"
538,Network,BITTERBUG beacon to by the C2 server sending the computer name and username of the compromised system,1,Next BITTERBUG typically will beacon to the C2 server
539,Network,BITTERBUG download the files listed in Table 1,1,then may attempt to download the files listed in
540,Network,The final two files are downloaded to the user’s Startup directory,1,The final two files are downloaded to the user’s Startup
541,Network,"BITTERBUG uploads the running process list, document file list, and all documents to the following URI",1,"%APPDATA%\Microsoft\prc.dat Finally, BITTERBUG typically uploads the running process list,"
542,Network,The malware TCP port 80 communicates on,1,• The malware typically communicates on TCP port 80:
543,Network,code loaded a malicious Javascript file from a remote server,1,and include code that loaded a malicious Javascript file
544,Network,Scanbox sending the information to the C&C server,1,something like this: Before sending the information to the
545,Network,It sent all keystrokes to periodically the C&C,1,are being recorded and sent to the C&C periodically.
546,Network,It send keystrokes when the user submits web forms that can potentially include passwords and other sensitive data,1,periodically. It will also send keystrokes when the user
